rpm	power	torque
1000	10.01	65.41
1100	11.33	67.31
1200	12.66	68.90
1300	13.98	70.24
1400	15.30	71.39
1500	16.63	72.43
1600	18.27	74.61
1700	19.93	76.57
1800	21.48	77.96
1900	23.12	79.49
2000	24.79	80.97
2100	26.55	82.60
2200	28.32	84.09
2300	30.08	85.44
2400	31.84	86.68
2500	33.61	87.82
2600	35.34	88.81
2700	37.00	89.52
2800	38.68	90.24
2900	40.41	91.03
3000	42.06	91.60
3100	43.97	92.66
3200	45.73	93.37
3300	47.68	94.39
3400	49.48	95.07
3500	51.24	95.65
3600	53.01	96.19
3700	54.77	96.71
3800	56.49	97.11
3900	58.14	97.39
4000	59.84	97.74
4100	61.66	98.26
4200	63.54	98.83
4300	65.30	99.21
4400	67.12	99.65
4500	68.88	100.00
4600	70.25	99.78
4700	71.69	99.64
4800	73.01	99.37
4900	74.44	99.25
5000	75.80	99.05
5100	76.97	98.60
5200	78.08	98.09
5300	79.29	97.73
5400	80.39	97.26
5500	81.53	96.84
5600	82.81	96.61
5700	84.14	96.43
5800	85.46	96.26
5900	86.89	96.21
6000	88.13	95.95
6100	89.42	95.77
6200	90.74	95.62
6300	92.07	95.47
6400	93.39	95.33
6500	94.71	95.19
6600	95.81	94.84
6700	96.82	94.40
6800	97.91	94.06
6900	99.01	93.74
7000	100.00	93.33
7100	99.03	91.12
7200	97.70	88.65
7300	96.38	86.25
7400	95.17	84.02
7500	93.74	81.65
