rpm	power	torque
900	7.49	53.69
1000	8.76	56.51
1100	10.03	58.82
1200	11.24	60.40
1300	12.37	61.35
1400	13.81	63.59
1500	15.43	66.32
1600	16.90	68.13
1700	18.34	69.58
1800	20.00	71.66
1900	21.52	73.04
2000	23.32	75.20
2100	25.16	77.27
2200	26.98	79.09
2300	28.74	80.58
2400	30.62	82.27
2500	32.83	84.68
2600	34.93	86.64
2700	37.03	88.44
2800	39.24	90.37
2900	41.38	92.03
3000	43.88	94.33
3100	46.31	96.34
3200	48.85	98.45
3300	51.17	100.00
3400	52.67	99.90
3500	54.16	99.79
3600	55.60	99.60
3700	57.17	99.64
3800	58.62	99.48
3900	60.05	99.30
4000	61.57	99.27
4100	62.91	98.95
4200	64.35	98.80
4300	65.89	98.82
4400	67.16	98.44
4500	68.53	98.22
4600	69.86	97.94
4700	71.20	97.70
4800	72.50	97.41
4900	73.93	97.31
5000	75.14	96.92
5100	76.47	96.69
5200	77.74	96.41
5300	78.96	96.07
5400	80.10	95.66
5500	81.39	95.44
5600	82.61	95.14
5700	83.78	94.79
5800	85.09	94.61
5900	86.27	94.30
6000	87.26	93.80
6100	88.37	93.42
6200	89.48	93.08
6300	90.57	92.71
6400	91.67	92.37
6500	92.55	91.83
6600	93.65	91.51
6700	94.50	90.96
6800	95.47	90.54
6900	96.41	90.11
7000	97.18	89.53
7100	97.84	88.87
7200	98.54	88.26
7300	99.26	87.69
7400	100.00	87.15
7500	96.87	83.30
7600	93.06	78.97
7700	89.32	74.81
