rpm	power	torque
1000	9.79	68.00
1100	11.00	69.47
1200	12.11	70.06
1300	13.32	71.15
1400	14.53	72.08
1500	15.64	72.41
1600	16.95	73.59
1700	18.28	74.66
1800	19.49	75.19
1900	20.72	75.72
2000	22.02	76.47
2100	23.34	77.20
2200	24.67	77.86
2300	25.99	78.47
2400	27.33	79.09
2500	28.74	79.84
2600	30.07	80.30
2700	31.50	81.01
2800	32.85	81.47
2900	34.25	82.02
3000	35.61	82.42
3100	37.12	83.14
3200	38.55	83.65
3300	39.98	84.13
3400	41.41	84.58
3500	42.84	85.01
3600	44.28	85.41
3700	45.64	85.67
3800	47.03	85.95
3900	48.46	86.29
4000	49.84	86.53
4100	51.44	87.12
4200	52.98	87.60
4300	54.52	88.05
4400	56.12	88.57
4500	57.66	88.99
4600	59.43	89.71
4700	61.19	90.41
4800	63.00	91.15
4900	64.76	91.78
5000	66.64	92.55
5100	68.47	93.23
5200	70.27	93.84
5300	72.14	94.52
5400	73.98	95.14
5500	75.89	95.82
5600	77.65	96.29
5700	79.41	96.75
5800	81.25	97.29
5900	83.02	97.71
6000	84.78	98.13
6100	86.55	98.53
6200	88.07	98.65
6300	90.20	99.43
6400	91.84	99.65
6500	93.60	100.00
6600	94.83	99.78
6700	96.15	99.66
6800	97.36	99.43
6900	98.69	99.32
7000	100.00	99.20
7100	96.85	94.73
7200	93.11	89.80
7300	89.46	85.11
7400	85.83	80.54
7500	81.86	75.80
