rpm	power	torque
1000	7.80	55.27
1100	8.85	57.00
1200	9.91	58.50
1300	11.06	60.26
1400	12.11	61.27
1500	13.24	62.52
1600	14.43	63.87
1700	15.59	64.94
1800	16.74	65.90
1900	17.90	66.75
2000	19.11	67.70
2100	20.33	68.58
2200	21.60	69.55
2300	22.77	70.13
2400	24.03	70.92
2500	25.21	71.43
2600	26.68	72.68
2700	28.16	73.89
2800	29.54	74.74
2900	31.03	75.80
3000	32.41	76.53
3100	34.06	77.83
3200	35.50	78.59
3300	37.16	79.77
3400	38.60	80.42
3500	40.18	81.33
3600	41.78	82.22
3700	43.35	83.00
3800	44.98	83.85
3900	46.47	84.40
4000	48.11	85.20
4100	49.77	85.99
4200	51.37	86.65
4300	52.97	87.27
4400	54.62	87.93
4500	56.28	88.59
4600	58.06	89.41
4700	59.94	90.34
4800	61.82	91.23
4900	63.70	92.09
5000	65.48	92.77
5100	67.36	93.57
5200	69.11	94.15
5300	70.99	94.88
5400	72.87	95.59
5500	74.68	96.19
5600	76.41	96.65
5700	78.28	97.29
5800	80.03	97.74
5900	81.82	98.24
6000	83.63	98.73
6100	85.16	98.90
6200	86.80	99.17
6300	88.24	99.22
6400	90.17	99.80
6500	91.76	100.00
6600	92.81	99.62
6700	93.86	99.24
6800	94.91	98.87
6900	95.96	98.52
7000	97.01	98.17
7100	97.51	97.29
7200	98.02	96.44
7300	98.51	95.59
7400	99.01	94.78
7500	99.62	94.09
7600	99.67	92.90
7700	99.78	91.80
7800	99.78	90.62
7900	99.89	89.57
8000	100.00	88.55
8100	98.92	86.51
8200	97.76	84.46
8300	96.60	82.45
8400	95.39	80.45
8500	94.29	78.58
