rpm	power	torque
1000	9.59	65.92
1100	10.81	67.52
1200	12.13	69.46
1300	13.24	69.99
1400	14.55	71.44
1500	15.67	71.81
1600	17.22	73.96
1700	18.55	74.97
1800	20.09	76.71
1900	21.61	78.16
2000	22.97	78.92
2100	24.30	79.50
2200	25.84	80.72
2300	27.37	81.76
2400	28.80	82.47
2500	30.24	83.11
2600	31.81	84.07
2700	33.52	85.31
2800	35.12	86.20
2900	36.83	87.27
3000	38.33	87.80
3100	40.32	89.37
3200	42.20	90.61
3300	44.11	91.84
3400	45.95	92.87
3500	47.83	93.90
3600	49.55	94.59
3700	51.43	95.51
3800	53.24	96.28
3900	55.07	97.03
4000	56.79	97.55
4100	58.54	98.12
4200	60.26	98.59
4300	61.97	99.03
4400	63.68	99.45
4500	65.39	99.85
4600	66.94	100.00
4700	68.27	99.81
4800	69.75	99.85
4900	71.14	99.77
5000	72.51	99.65
5100	74.02	99.73
5200	75.49	99.76
5300	76.89	99.69
5400	78.36	99.72
5500	79.72	99.60
5600	81.15	99.58
5700	82.64	99.62
5800	84.18	99.74
5900	85.51	99.59
6000	87.00	99.64
6100	88.38	99.56
6200	89.86	99.60
6300	91.17	99.44
6400	92.58	99.41
6500	94.02	99.40
6600	95.24	99.16
6700	96.37	98.84
6800	97.67	98.70
6900	98.80	98.39
7000	100.00	98.17
7100	97.38	94.24
7200	94.28	89.99
7300	91.19	85.84
7400	87.99	81.71
7500	84.79	77.69
