rpm	power	torque
1000	9.70	53.25
1100	12.07	60.22
1200	14.54	66.52
1300	17.02	71.86
1400	19.49	76.40
1500	21.99	80.45
1600	24.93	85.52
1700	27.87	89.99
1800	30.72	93.68
1900	33.76	97.51
2000	36.34	99.72
2100	38.26	100.00
2200	40.08	99.98
2300	41.78	99.71
2400	43.70	99.95
2500	45.41	99.69
2600	47.33	99.92
2700	49.15	99.91
2800	50.96	99.90
2900	52.74	99.81
3000	54.48	99.67
3100	56.41	99.87
3200	58.22	99.85
3300	60.03	99.85
3400	61.85	99.84
3500	63.55	99.66
3600	65.48	99.83
3700	67.29	99.82
3800	69.11	99.82
3900	70.92	99.81
4000	72.66	99.70
4100	74.54	99.79
4200	76.36	99.79
4300	78.18	99.79
4400	79.99	99.78
4500	81.70	99.65
4600	83.62	99.78
4700	85.39	99.71
4800	87.25	99.77
4900	88.96	99.64
5000	90.96	99.85
5100	92.69	99.76
5200	94.51	99.75
5300	96.34	99.77
5400	98.14	99.75
5500	100.00	99.79
5600	100.00	98.01
5700	99.89	96.19
5800	99.89	94.53
5900	99.89	92.92
6000	99.78	91.27
6100	99.89	89.88
6200	99.89	88.43
6300	99.78	86.93
6400	99.74	85.54
6500	99.78	84.25
6600	99.67	82.89
6700	99.67	81.65
6800	99.67	80.45
6900	99.67	79.28
7000	99.75	78.21
7100	99.67	77.05
7200	99.67	75.98
7300	99.67	74.94
7400	99.67	73.92
7500	99.67	72.94
7600	97.11	70.13
7700	94.13	67.10
7800	91.06	64.08
7900	88.06	61.18
8000	84.90	58.24
