rpm	power	torque
1400	8.10	41.02
1500	8.80	41.62
1600	9.67	42.87
1700	10.36	43.22
1800	11.21	44.17
1900	12.13	45.30
2000	13.02	46.19
2100	14.02	47.36
2200	14.91	48.07
2300	16.02	49.40
2400	17.02	50.29
2500	18.02	51.14
2600	19.12	52.17
2700	20.24	53.18
2800	21.45	54.34
2900	22.56	55.18
3000	23.70	56.05
3100	25.21	57.69
3200	26.60	58.96
3300	27.98	60.14
3400	29.49	61.53
3500	31.18	63.20
3600	32.84	64.71
3700	34.60	66.34
3800	36.27	67.71
3900	38.58	70.18
4000	40.59	71.99
4100	42.81	74.07
4200	44.92	75.86
4300	47.24	77.94
4400	49.68	80.09
4500	52.11	82.15
4600	54.36	83.83
4700	56.37	85.09
4800	58.35	86.24
4900	60.43	87.49
5000	62.43	88.57
5100	64.53	89.76
5200	66.75	91.06
5300	68.75	92.01
5400	70.85	93.08
5500	72.96	94.10
5600	75.18	95.23
5700	77.17	96.04
5800	79.31	97.00
5900	81.39	97.85
6000	83.16	98.32
6100	85.16	99.03
6200	87.15	99.71
6300	88.57	99.73
6400	90.22	100.00
6500	91.46	99.82
6600	92.86	99.80
6700	93.90	99.42
6800	94.79	98.88
6900	95.79	98.48
7000	96.78	98.08
7100	97.36	97.28
7200	97.80	96.36
7300	98.46	95.68
7400	99.01	94.91
7500	99.12	93.75
7600	99.23	92.62
7700	99.34	91.52
7800	99.45	90.45
7900	99.56	89.40
8000	99.78	88.48
8100	99.78	87.39
8200	100.00	86.51
8300	99.47	85.01
8400	98.90	83.52
8500	98.24	81.99
