rpm	power	torque
1000	6.17	47.12
1100	6.95	48.27
1200	7.74	49.22
1300	8.67	50.91
1400	9.52	51.92
1500	10.36	52.73
1600	11.52	54.99
1700	12.53	56.26
1800	13.67	57.97
1900	14.75	59.28
2000	15.70	59.94
2100	16.97	61.71
2200	18.20	63.16
2300	19.41	64.43
2400	20.65	65.68
2500	21.76	66.45
2600	23.31	68.45
2700	24.75	70.00
2800	26.20	71.43
2900	27.56	72.54
3000	28.97	73.74
3100	30.53	75.18
3200	31.97	76.28
3300	33.41	77.30
3400	34.86	78.27
3500	36.41	79.42
3600	38.05	80.70
3700	39.63	81.77
3800	41.29	82.96
3900	42.77	83.72
4000	44.40	84.74
4100	46.18	85.99
4200	47.83	86.95
4300	49.49	87.88
4400	51.27	88.97
4500	52.83	89.62
4600	54.63	90.68
4700	56.26	91.39
4800	57.95	92.18
4900	59.78	93.14
5000	61.39	93.74
5100	63.20	94.61
5200	65.02	95.47
5300	66.80	96.22
5400	68.56	96.94
5500	70.34	97.65
5600	71.90	98.02
5700	73.56	98.53
5800	75.33	99.17
5900	76.91	99.53
6000	78.59	100.00
6100	79.80	99.88
6200	81.12	99.90
6300	82.22	99.64
6400	83.44	99.54
6500	84.76	99.56
6600	85.75	99.20
6700	86.98	99.12
6800	87.96	98.76
6900	89.28	98.79
7000	90.36	98.55
7100	91.41	98.30
7200	92.37	97.94
7300	93.56	97.86
7400	94.57	97.57
7500	95.73	97.45
7600	96.55	97.00
7700	97.39	96.57
7800	98.32	96.23
7900	99.14	95.81
8000	100.00	95.43
8100	99.64	93.92
8200	99.34	92.49
8300	98.88	90.95
8400	98.32	89.36
8500	97.80	87.85
