rpm	power	torque
1000	11.68	61.45
1100	13.44	64.31
1200	14.99	65.73
1300	16.76	67.83
1400	18.30	68.80
1500	20.07	70.41
1600	22.25	73.19
1700	24.26	75.11
1800	26.36	77.06
1900	28.44	78.77
2000	30.55	80.39
2100	33.18	83.14
2200	35.63	85.22
2300	38.25	87.52
2400	40.79	89.43
2500	43.32	91.19
2600	45.45	91.99
2700	47.65	92.88
2800	49.86	93.71
2900	52.07	94.49
3000	54.21	95.09
3100	56.44	95.81
3200	58.47	96.16
3300	60.52	96.51
3400	62.62	96.92
3500	64.60	97.13
3600	66.59	97.34
3700	68.62	97.60
3800	70.55	97.71
3900	72.48	97.80
4000	74.47	97.98
4100	76.68	98.42
4200	78.89	98.85
4300	81.03	99.17
4400	83.19	99.50
4500	85.51	100.00
4600	87.17	99.72
4700	88.77	99.39
4800	90.62	99.36
4900	92.31	99.14
5000	94.12	99.06
5100	95.26	98.29
5200	96.44	97.60
5300	97.60	96.91
5400	98.87	96.36
5500	100.00	95.68
5600	98.94	92.97
5700	97.94	90.43
5800	96.94	87.95
5900	95.64	85.31
6000	94.63	83.00
6100	91.44	78.89
6200	87.92	74.63
6300	84.50	70.58
6400	80.97	66.58
6500	77.51	62.76
