rpm	power	torque
1000	13.21	47.65
1100	15.61	51.20
1200	18.02	54.16
1300	20.42	56.66
1400	22.86	58.90
1500	25.33	60.92
1600	28.73	64.76
1700	32.08	68.07
1800	35.40	70.95
1900	38.69	73.45
2000	42.09	75.92
2100	46.35	79.62
2200	50.52	82.83
2300	54.77	85.90
2400	59.04	88.73
2500	63.19	91.18
2600	67.17	93.19
2700	71.23	95.16
2800	75.28	96.98
2900	79.33	98.68
3000	83.17	100.00
3100	85.56	99.55
3200	87.74	98.91
3300	90.16	98.55
3400	92.45	98.08
3500	94.79	97.69
3600	95.78	95.97
3700	96.88	94.45
3800	97.87	92.90
3900	98.86	91.44
4000	100.00	90.18
4100	99.25	87.32
4200	98.39	84.50
4300	97.54	81.82
4400	96.67	79.25
4500	95.90	76.87
4600	93.38	73.22
4700	90.78	69.67
4800	88.16	66.25
4900	85.53	62.97
5000	82.85	59.77
5100	78.34	55.41
5200	73.53	51.01
5300	68.77	46.80
5400	63.94	42.71
5500	59.27	38.87
