rpm	power	torque
1000	6.27	49.15
1100	7.13	50.84
1200	8.11	52.96
1300	9.08	54.75
1400	10.04	56.22
1500	10.97	57.33
1600	12.00	58.79
1700	12.99	59.91
1800	14.08	61.33
1900	15.17	62.61
2000	16.26	63.76
2100	17.51	65.37
2200	18.73	66.77
2300	19.86	67.71
2400	21.11	68.98
2500	22.37	70.15
2600	23.78	71.72
2700	25.20	73.18
2800	26.45	74.07
2900	27.87	75.34
3000	29.22	76.38
3100	30.70	77.64
3200	32.11	78.69
3300	33.69	80.05
3400	35.11	80.96
3500	36.57	81.92
3600	38.26	83.33
3700	39.80	84.34
3800	41.33	85.29
3900	42.87	86.18
4000	44.56	87.36
4100	46.15	88.26
4200	47.73	89.10
4300	49.09	89.52
4400	51.36	91.52
4500	52.56	91.58
4600	54.20	92.39
4700	55.94	93.32
4800	57.52	93.95
4900	59.18	94.70
5000	60.79	95.33
5100	62.41	95.95
5200	63.99	96.49
5300	65.73	97.24
5400	67.31	97.73
5500	68.88	98.20
5600	70.30	98.43
5700	71.88	98.87
5800	73.29	99.08
5900	74.87	99.50
6000	76.35	99.78
6100	77.59	99.73
6200	78.95	99.85
6300	80.21	99.83
6400	81.62	100.00
6500	82.88	99.97
6600	83.97	99.76
6700	85.22	99.73
6800	86.24	99.44
6900	87.40	99.32
7000	88.35	98.96
7100	89.48	98.82
7200	90.51	98.57
7300	91.44	98.22
7400	92.54	98.05
7500	93.54	97.79
7600	94.35	97.34
7700	95.16	96.90
7800	95.93	96.43
7900	96.62	95.89
8000	97.43	95.49
8100	97.91	94.78
8200	98.51	94.20
8300	98.89	93.42
8400	99.53	92.91
8500	100.00	92.25
8600	99.86	91.04
8700	99.70	89.85
8800	99.53	88.69
8900	99.53	87.69
9000	99.30	86.51
9100	97.87	84.33
9200	96.13	81.93
