rpm	power	torque
1000	6.38	48.90
1100	7.32	51.00
1200	8.15	52.05
1300	9.09	53.59
1400	9.92	54.31
1500	10.75	54.93
1600	11.69	56.00
1700	12.63	56.94
1800	13.57	57.78
1900	14.51	58.54
2000	15.45	59.21
2100	16.50	60.22
2200	17.44	60.76
2300	18.48	61.58
2400	19.43	62.05
2500	20.40	62.52
2600	21.53	63.47
2700	22.69	64.41
2800	23.74	64.99
2900	24.91	65.81
3000	26.06	66.56
3100	27.45	67.85
3200	28.83	69.03
3300	30.21	70.15
3400	31.60	71.22
3500	33.04	72.34
3600	34.70	73.87
3700	36.36	75.31
3800	38.02	76.68
3900	39.68	77.97
4000	41.23	78.99
4100	43.01	80.39
4200	44.88	81.89
4300	46.76	83.34
4400	48.58	84.61
4500	50.30	85.67
4600	52.18	86.94
4700	54.07	88.15
4800	55.73	88.97
4900	57.61	90.09
5000	59.39	91.03
5100	61.32	92.14
5200	63.03	92.89
5300	64.91	93.85
5400	66.79	94.78
5500	68.60	95.59
5600	70.55	96.54
5700	72.24	97.13
5800	74.09	97.89
5900	75.97	98.68
6000	77.81	99.39
6100	79.19	99.49
6200	80.57	99.59
6300	81.96	99.69
6400	83.39	99.86
6500	84.82	100.00
6600	85.99	99.84
6700	87.15	99.68
6800	88.31	99.52
6900	89.51	99.42
7000	90.72	99.31
7100	91.68	98.95
7200	92.73	98.70
7300	93.78	98.45
7400	94.83	98.20
7500	95.94	98.03
7600	96.71	97.52
7700	97.54	97.08
7800	98.37	96.65
7900	99.20	96.23
8000	100.00	95.79
8100	98.70	93.38
8200	96.88	90.54
8300	95.18	87.88
8400	93.52	85.32
8500	91.64	82.62
