rpm	power	torque
1000	18.94	87.87
1100	20.93	88.24
1200	23.31	90.11
1300	25.50	90.97
1400	27.53	91.22
1500	29.75	92.01
1600	32.05	92.91
1700	34.30	93.58
1800	36.56	94.22
1900	38.79	94.71
2000	41.01	95.10
2100	43.39	95.85
2200	45.59	96.13
2300	48.00	96.80
2400	50.20	97.03
2500	52.51	97.42
2600	54.77	97.72
2700	57.07	98.04
2800	59.36	98.34
2900	61.55	98.44
3000	63.84	98.71
3100	66.13	98.96
3200	68.50	99.30
3300	70.72	99.41
3400	73.13	99.77
3500	75.22	99.69
3600	77.51	99.88
3700	79.68	99.89
3800	81.86	99.93
3900	83.98	99.89
4000	86.23	100.00
4100	87.98	99.53
4200	89.72	99.09
4300	91.63	98.84
4400	93.43	98.49
4500	95.26	98.20
4600	96.26	97.06
4700	97.13	95.86
4800	98.02	94.72
4900	98.90	93.62
5000	100.00	92.77
5100	99.78	90.75
5200	99.56	88.81
5300	99.51	87.09
5400	99.34	85.33
5500	98.93	83.43
5600	97.12	80.44
5700	95.14	77.42
5800	93.02	74.40
