rpm	power	torque
1000	14.12	74.10
1100	15.84	75.60
1200	17.61	77.01
1300	19.26	77.78
1400	21.02	78.81
1500	22.78	79.72
1600	24.65	80.88
1700	26.54	81.94
1800	28.52	83.18
1900	30.49	84.23
2000	32.27	84.70
2100	34.48	86.17
2200	36.68	87.51
2300	38.86	88.68
2400	40.87	89.38
2500	43.07	90.43
2600	45.50	91.85
2700	47.78	92.88
2800	50.13	93.96
2900	52.55	95.11
3000	54.83	95.92
3100	57.18	96.81
3200	59.60	97.76
3300	62.03	98.66
3400	64.40	99.42
3500	66.66	99.96
3600	68.59	100.00
3700	70.41	99.87
3800	72.22	99.76
3900	74.10	99.72
4000	75.80	99.46
4100	77.23	98.86
4200	78.61	98.24
4300	79.93	97.57
4400	81.26	96.93
4500	82.62	96.36
4600	84.01	95.86
4700	85.22	95.17
4800	86.69	94.79
4900	88.09	94.35
5000	89.44	93.89
5100	90.73	93.38
5200	92.05	92.91
5300	93.38	92.47
5400	94.70	92.04
5500	96.02	91.63
5600	96.81	90.74
5700	97.67	89.94
5800	98.45	89.09
5900	99.23	88.28
6000	100.00	87.48
6100	97.38	83.79
6200	94.29	79.82
6300	91.32	76.08
6400	88.34	72.45
6500	85.26	68.85
