rpm	power	torque
1000	4.95	35.15
1100	5.93	38.34
1200	6.93	41.06
1300	7.87	43.04
1400	8.81	44.73
1500	9.86	46.72
1600	11.24	49.93
1700	12.60	52.67
1800	14.00	55.27
1900	15.27	57.11
2000	16.64	59.15
2100	18.02	61.00
2200	19.35	62.52
2300	20.67	63.88
2400	22.01	65.19
2500	23.23	66.04
2600	24.81	67.81
2700	26.19	68.93
2800	27.67	70.25
2900	29.05	71.20
3000	30.44	72.11
3100	31.70	72.68
3200	32.97	73.23
3300	34.24	73.74
3400	35.51	74.23
3500	36.74	74.61
3600	38.18	75.37
3700	39.64	76.15
3800	41.13	76.93
3900	42.62	77.67
4000	44.11	78.38
4100	46.03	79.80
4200	47.97	81.17
4300	50.01	82.66
4400	51.89	83.81
4500	53.88	85.09
4600	56.63	87.50
4700	59.31	89.68
4800	62.01	91.82
4900	64.69	93.83
5000	67.35	95.73
5100	69.43	96.76
5200	71.31	97.47
5300	73.41	98.44
5400	75.29	99.09
5500	77.38	100.00
5600	78.70	99.88
5700	80.08	99.85
5800	81.45	99.82
5900	82.72	99.65
6000	84.10	99.62
6100	85.15	99.21
6200	86.09	98.69
6300	87.03	98.19
6400	88.24	97.99
6500	89.12	97.45
6600	90.18	97.11
6700	91.34	96.89
6800	92.50	96.68
6900	93.65	96.47
7000	94.79	96.24
7100	95.60	95.70
7200	96.36	95.12
7300	97.19	94.63
7400	98.02	94.14
7500	98.79	93.62
7600	99.12	92.70
7700	99.34	91.69
7800	99.56	90.72
7900	99.78	89.77
8000	100.00	88.84
8100	98.81	86.70
8200	97.21	84.26
8300	95.73	81.98
8400	94.30	79.79
8500	92.86	77.64
