rpm	power	torque
1000	6.06	34.65
1100	7.28	37.80
1200	8.57	40.81
1300	9.70	42.64
1400	10.97	44.76
1500	12.05	45.92
1600	13.36	47.72
1700	14.67	49.31
1800	15.93	50.56
1900	17.24	51.86
2000	18.49	52.81
2100	20.12	54.76
2200	21.63	56.18
2300	23.18	57.59
2400	24.71	58.83
2500	26.35	60.22
2600	28.65	62.96
2700	31.06	65.73
2800	33.25	67.86
2900	35.58	70.11
3000	37.85	72.10
3100	40.60	74.82
3200	43.23	77.18
3300	45.91	79.49
3400	48.71	81.86
3500	51.34	83.81
3600	54.41	86.36
3700	57.49	88.77
3800	60.46	90.91
3900	63.42	92.91
4000	66.48	94.97
4100	68.89	96.01
4200	71.41	97.15
4300	73.85	98.13
4400	76.35	99.14
4500	78.76	100.00
4600	80.44	99.92
4700	82.09	99.79
4800	83.79	99.74
4900	85.49	99.69
5000	87.21	99.66
5100	88.52	99.18
5200	90.19	99.10
5300	91.54	98.69
5400	93.06	98.47
5500	94.49	98.16
5600	95.70	97.64
5700	96.77	97.01
5800	97.86	96.41
5900	99.01	95.88
6000	100.00	95.23
6100	98.39	92.16
6200	96.41	88.85
6300	94.49	85.70
6400	92.52	82.60
6500	90.59	79.63
6600	84.97	73.56
6700	78.83	67.23
6800	72.68	61.07
6900	66.55	55.11
7000	60.20	49.14
