rpm	power	torque
1000	7.26	48.66
1100	8.39	51.09
1200	9.40	52.51
1300	10.53	54.27
1400	11.54	55.25
1500	12.68	56.67
1600	14.23	59.61
1700	15.64	61.67
1800	17.14	63.83
1900	18.60	65.60
2000	20.19	67.67
2100	22.23	70.93
2200	24.26	73.89
2300	26.29	76.60
2400	28.32	79.07
2500	30.50	81.78
2600	33.04	85.16
2700	35.51	88.14
2800	37.98	90.90
2900	40.45	93.48
3000	42.92	95.88
3100	44.75	96.75
3200	46.76	97.93
3300	48.57	98.64
3400	50.38	99.31
3500	52.22	100.00
3600	53.68	99.93
3700	55.13	99.87
3800	56.52	99.69
3900	57.93	99.56
4000	59.30	99.35
4100	60.74	99.28
4200	62.08	99.06
4300	63.54	99.03
4400	64.88	98.82
4500	66.23	98.63
4600	67.57	98.45
4700	68.81	98.12
4800	70.15	97.95
4900	71.39	97.64
5000	72.72	97.47
5100	74.08	97.35
5200	75.31	97.07
5300	76.66	96.94
5400	78.00	96.81
5500	79.32	96.65
5600	80.58	96.44
5700	81.82	96.20
5800	83.06	95.97
5900	84.29	95.75
6000	85.41	95.40
6100	86.65	95.20
6200	87.67	94.76
6300	88.68	94.34
6400	89.81	94.04
6500	90.82	93.64
6600	91.84	93.26
6700	92.96	92.99
6800	93.98	92.62
6900	95.05	92.32
7000	96.20	92.10
7100	96.91	91.48
7200	97.69	90.93
7300	98.50	90.43
7400	99.23	89.87
7500	100.00	89.36
7600	98.11	86.52
7700	95.86	83.44
7800	93.61	80.43
7900	91.36	77.50
8000	89.11	74.65
