rpm	power	torque
1000	10.77	66.67
1100	12.09	68.04
1200	13.41	69.18
1300	14.73	70.14
1400	16.05	70.97
1500	17.48	72.14
1600	18.91	73.17
1700	20.45	74.47
1800	21.88	75.25
1900	23.42	76.31
2000	24.85	76.92
2100	26.52	78.18
2200	28.28	79.58
2300	29.93	80.57
2400	31.59	81.47
2500	33.35	82.57
2600	35.11	83.59
2700	36.87	84.54
2800	38.63	85.41
2900	40.39	86.23
3000	42.16	86.99
3100	44.14	88.14
3200	46.08	89.15
3300	47.88	89.82
3400	49.86	90.78
3500	51.73	91.50
3600	54.04	92.93
3700	56.25	94.10
3800	58.35	95.06
3900	60.43	95.92
4000	62.63	96.93
4100	64.61	97.55
4200	66.54	98.07
4300	68.35	98.40
4400	70.33	98.96
4500	72.20	99.32
4600	73.91	99.46
4700	75.62	99.60
4800	77.38	99.80
4900	79.08	99.90
5000	80.77	100.00
5100	82.38	99.99
5200	83.99	99.99
5300	85.57	99.94
5400	87.22	99.98
5500	88.65	99.78
5600	90.19	99.70
5700	91.62	99.50
5800	93.05	99.31
5900	94.37	99.01
6000	95.88	98.93
6100	96.57	98.00
6200	97.23	97.08
6300	98.00	96.30
6400	98.68	95.45
6500	99.43	94.70
6600	99.56	93.38
6700	99.67	92.09
6800	99.78	90.84
6900	99.89	89.62
7000	100.00	88.44
7100	99.57	86.81
7200	99.12	85.22
7300	98.68	83.68
7400	98.13	82.09
7500	97.58	80.54
