rpm	power	torque
900	10.45	62.90
1000	11.96	64.80
1100	13.69	67.43
1200	15.34	69.24
1300	17.05	71.03
1400	18.74	72.52
1500	20.73	74.85
1600	22.68	76.78
1700	24.63	78.48
1800	26.65	80.21
1900	28.58	81.47
2000	30.72	83.19
2100	33.08	85.33
2200	35.22	86.72
2300	37.44	88.17
2400	39.63	89.43
2500	42.09	91.20
2600	44.45	92.61
2700	46.82	93.92
2800	49.18	95.14
2900	51.54	96.27
3000	53.68	96.93
3100	55.91	97.69
3200	58.19	98.50
3300	60.33	99.03
3400	62.47	99.53
3500	64.62	100.00
3600	66.44	99.96
3700	68.17	99.80
3800	69.90	99.64
3900	71.52	99.33
4000	73.14	99.05
4100	74.65	98.63
4200	76.28	98.37
4300	77.80	98.00
4400	79.41	97.76
4500	80.98	97.48
4600	82.46	97.10
4700	84.05	96.87
4800	85.56	96.55
4900	87.18	96.38
5000	88.59	95.97
5100	89.99	95.57
5200	91.50	95.31
5300	92.90	94.94
5400	94.41	94.70
5500	95.49	94.04
5600	96.66	93.50
5700	97.73	92.88
5800	98.92	92.38
5900	100.00	91.81
6000	98.10	88.56
6100	95.96	85.21
6200	93.82	81.96
6300	91.64	78.79
6400	89.38	75.64
6500	85.67	71.39
6600	81.83	67.15
6700	77.76	62.87
6800	73.92	58.88
6900	69.91	54.88
7000	66.23	51.25
