rpm	power	torque
1000	8.59	40.24
1100	10.25	43.66
1200	11.67	45.57
1300	13.14	47.34
1400	14.58	48.79
1500	16.13	50.38
1600	18.46	54.03
1700	20.80	57.31
1800	23.06	60.01
1900	25.43	62.69
2000	27.75	65.00
2100	30.74	68.57
2200	33.78	71.93
2300	36.81	74.98
2400	39.87	77.82
2500	42.81	80.21
2600	46.49	83.75
2700	49.89	86.55
2800	53.39	89.31
2900	56.90	91.92
3000	60.35	94.23
3100	63.28	95.62
3200	66.20	96.91
3300	69.04	98.00
3400	71.95	99.13
3500	74.72	100.00
3600	76.71	99.82
3700	78.59	99.50
3800	80.47	99.20
3900	82.37	98.94
4000	84.35	98.78
4100	86.12	98.40
4200	87.90	98.03
4300	89.45	97.45
4400	91.11	97.00
4500	92.86	96.67
4600	93.78	95.50
4700	94.64	94.32
4800	95.56	93.26
4900	96.34	92.10
5000	97.24	91.10
5100	97.52	89.57
5200	97.58	87.90
5300	97.91	86.54
5400	98.02	85.03
5500	98.24	83.67
5600	98.57	82.45
5700	98.90	81.28
5800	99.23	80.14
5900	99.56	79.05
6000	100.00	78.07
6100	99.57	76.46
6200	99.34	75.06
6300	98.90	73.54
6400	98.57	72.15
6500	98.22	70.79
6600	96.92	68.79
6700	95.46	66.74
6800	93.96	64.73
6900	92.58	62.85
7000	90.99	60.89
7100	89.27	58.90
7200	87.44	56.89
