rpm	power	torque
1000	13.44	58.90
1100	15.49	61.72
1200	17.54	64.08
1300	19.49	65.71
1400	21.43	67.09
1500	23.48	68.62
1600	25.76	70.58
1700	28.19	72.70
1800	30.46	74.17
1900	32.79	75.66
2000	35.07	76.86
2100	37.78	78.86
2200	40.38	80.46
2300	43.10	82.14
2400	45.70	83.47
2500	48.30	84.70
2600	51.46	86.76
2700	54.50	88.48
2800	57.66	90.26
2900	60.70	91.75
3000	63.74	93.14
3100	67.04	94.80
3200	70.27	96.26
3300	73.54	97.68
3400	76.80	99.02
3500	79.85	100.00
3600	81.79	99.59
3700	83.70	99.16
3800	85.67	98.83
3900	87.36	98.18
4000	89.32	97.88
4100	90.53	96.79
4200	91.68	95.69
4300	92.95	94.76
4400	94.27	93.92
4500	95.48	93.01
4600	96.37	91.83
4700	97.25	90.70
4800	98.24	89.71
4900	99.06	88.62
5000	100.00	87.67
5100	99.34	85.38
5200	98.57	83.09
5300	97.91	80.98
5400	97.14	78.85
5500	96.43	76.86
5600	94.93	74.31
5700	93.39	71.82
5800	91.85	69.42
5900	90.31	67.10
6000	88.91	64.96
