rpm	power	torque
1000	14.33	63.11
1100	18.49	74.05
1200	22.44	82.36
1300	26.39	89.40
1400	30.33	95.42
1500	34.06	100.00
1600	36.33	100.00
1700	38.58	99.96
1800	40.83	99.91
1900	43.07	99.85
2000	45.33	99.84
2100	47.67	99.98
2200	49.86	99.82
2300	52.16	99.89
2400	54.45	99.93
2500	56.54	99.61
2600	58.85	99.69
2700	61.14	99.74
2800	63.44	99.79
2900	65.63	99.68
3000	67.93	99.73
3100	70.23	99.78
3200	72.47	99.75
3300	74.72	99.73
3400	76.91	99.63
3500	79.17	99.63
3600	81.51	99.72
3700	83.81	99.76
3800	86.00	99.68
3900	88.29	99.71
4000	90.48	99.64
4100	92.35	99.21
4200	94.31	98.91
4300	96.08	98.42
4400	97.95	98.05
4500	99.74	97.63
4600	99.85	95.61
4700	99.85	93.58
4800	99.85	91.63
4900	99.85	89.76
5000	99.74	87.86
5100	99.74	86.14
5200	99.74	84.48
5300	99.63	82.80
5400	99.63	81.27
5500	99.63	79.79
5600	99.63	78.36
5700	99.85	77.16
5800	99.85	75.83
5900	99.96	74.63
6000	100.00	73.41
6100	99.85	72.10
6200	99.63	70.78
6300	99.41	69.50
6400	99.08	68.19
6500	98.93	67.04
6600	95.03	63.42
6700	90.95	59.79
6800	86.69	56.15
6900	82.63	52.75
7000	78.18	49.19
