rpm	power	torque
1000	9.58	51.57
1100	11.39	55.75
1200	13.31	59.73
1300	15.12	62.64
1400	17.05	65.59
1500	19.07	68.48
1600	21.65	72.89
1700	24.24	76.78
1800	26.82	80.24
1900	29.40	83.34
2000	31.90	85.91
2100	34.34	88.08
2200	36.70	89.86
2300	39.07	91.48
2400	41.54	93.22
2500	43.79	94.34
2600	46.15	95.60
2700	48.40	96.55
2800	50.65	97.44
2900	52.94	98.33
3000	55.09	98.91
3100	57.19	99.36
3200	59.22	99.67
3300	61.14	99.79
3400	63.06	99.90
3500	64.98	100.00
3600	66.80	99.94
3700	68.50	99.71
3800	70.31	99.65
3900	72.12	99.60
4000	73.82	99.40
4100	75.52	99.21
4200	77.30	99.12
4300	79.08	99.06
4400	80.76	98.86
4500	82.44	98.67
4600	83.89	98.23
4700	85.13	97.55
4800	86.44	97.00
4900	87.81	96.52
5000	89.06	95.93
5100	90.25	95.31
5200	91.26	94.53
5300	92.32	93.82
5400	93.35	93.10
5500	94.47	92.51
5600	95.15	91.51
5700	95.75	90.48
5800	96.42	89.53
5900	97.08	88.62
6000	97.63	87.63
6100	98.18	86.68
6200	98.60	85.66
6300	99.06	84.68
6400	99.50	83.73
6500	100.00	82.86
6600	99.72	81.37
6700	99.50	79.98
6800	99.28	78.63
6900	98.84	77.15
7000	98.69	75.94
7100	97.96	74.31
7200	97.08	72.62
7300	96.37	71.10
7400	95.53	69.53
7500	94.78	68.06
7600	93.55	66.30
7700	92.23	64.51
7800	90.91	62.77
7900	89.59	61.08
8000	88.38	59.50
