rpm	power	torque
1000	7.91	42.38
1100	9.34	45.50
1200	10.67	47.62
1300	12.09	49.83
1400	13.52	51.75
1500	15.29	54.61
1600	17.93	60.04
1700	20.57	64.83
1800	23.21	69.09
1900	25.85	72.90
2000	28.62	76.66
2100	31.70	80.88
2200	34.88	84.92
2300	37.98	88.46
2400	41.06	91.65
2500	44.03	94.35
2600	46.54	95.89
2700	48.93	97.08
2800	51.27	98.09
2900	53.69	99.18
3000	56.00	100.00
3100	57.76	99.82
3200	59.71	99.95
3300	61.51	99.84
3400	63.27	99.68
3500	65.10	99.64
3600	67.01	99.72
3700	68.77	99.57
3800	70.71	99.68
3900	72.52	99.61
4000	74.28	99.48
4100	76.04	99.35
4200	77.80	99.23
4300	79.56	99.12
4400	81.32	99.01
4500	82.97	98.77
4600	84.35	98.23
4700	85.78	97.77
4800	87.05	97.15
4900	88.53	96.78
5000	89.92	96.34
5100	91.06	95.65
5200	92.27	95.05
5300	93.37	94.37
5400	94.58	93.83
5500	95.71	93.23
5600	96.34	92.16
5700	97.00	91.17
5800	97.66	90.20
5900	98.24	89.20
6000	98.99	88.38
6100	99.12	87.05
6200	99.34	85.83
6300	99.56	84.66
6400	99.78	83.52
6500	100.00	82.42
6600	99.45	80.72
6700	98.90	79.08
6800	98.24	77.39
6900	97.70	75.85
7000	97.04	74.26
7100	93.86	70.82
7200	90.35	67.22
7300	86.93	63.79
7400	83.52	60.46
7500	80.15	57.25
