rpm	power	torque
1000	11.67	67.04
1100	13.22	69.01
1200	14.76	70.64
1300	16.30	72.00
1400	17.63	72.33
1500	19.18	73.43
1600	20.95	75.17
1700	22.71	76.72
1800	24.46	78.04
1900	26.12	78.93
2000	27.79	79.78
2100	29.77	81.41
2200	31.65	82.61
2300	33.63	83.98
2400	35.51	84.96
2500	37.39	85.87
2600	39.48	87.20
2700	41.55	88.37
2800	43.56	89.34
2900	45.66	90.41
3000	47.68	91.26
3100	49.93	92.48
3200	52.17	93.62
3300	54.26	94.43
3400	56.54	95.49
3500	58.63	96.20
3600	60.77	96.94
3700	62.76	97.40
3800	64.85	98.00
3900	66.95	98.58
4000	68.93	98.96
4100	70.81	99.18
4200	72.80	99.53
4300	74.56	99.57
4400	76.49	99.83
4500	78.36	100.00
4600	79.86	99.69
4700	81.40	99.46
4800	82.77	99.03
4900	84.27	98.76
5000	85.79	98.53
5100	86.85	97.80
5200	88.18	97.38
5300	89.35	96.81
5400	90.46	96.19
5500	91.71	95.75
5600	92.51	94.86
5700	93.39	94.09
5800	94.27	93.34
5900	95.02	92.48
6000	95.90	91.78
6100	96.48	90.82
6200	97.11	89.95
6300	97.58	88.94
6400	98.24	88.15
6500	98.90	87.37
6600	99.12	86.24
6700	99.34	85.14
6800	99.56	84.08
6900	99.78	83.04
7000	100.00	82.04
7100	99.34	80.35
7200	98.68	78.70
7300	97.80	76.93
7400	97.14	75.38
7500	96.40	73.81
