rpm	power	torque
1000	7.42	36.18
1100	8.37	37.14
1200	9.70	39.43
1300	11.02	41.37
1400	12.35	43.03
1500	13.77	44.80
1600	15.54	47.38
1700	17.20	49.37
1800	18.97	51.42
1900	20.74	53.24
2000	22.52	54.93
2100	25.06	58.21
2200	27.57	61.15
2300	30.11	63.87
2400	32.54	66.14
2500	35.07	68.44
2600	38.32	71.91
2700	41.58	75.13
2800	44.88	78.21
2900	48.00	80.76
3000	51.28	83.39
3100	54.37	85.56
3200	57.53	87.71
3300	60.62	89.62
3400	63.85	91.62
3500	67.00	93.40
3600	69.96	94.80
3700	72.89	96.11
3800	75.98	97.54
3900	78.84	98.63
4000	81.99	100.00
4100	83.92	99.85
4200	85.79	99.65
4300	87.78	99.59
4400	89.82	99.59
4500	91.64	99.35
4600	92.85	98.48
4700	93.96	97.53
4800	94.93	96.49
4900	96.17	95.75
5000	97.27	94.91
5100	97.58	93.34
5200	97.69	91.65
5300	97.91	90.12
5400	98.02	88.56
5500	98.24	87.14
5600	98.35	85.68
5700	98.57	84.37
5800	98.68	83.00
5900	98.90	81.78
6000	99.12	80.60
6100	99.23	79.36
6200	99.23	78.08
6300	99.34	76.93
6400	99.56	75.89
6500	99.56	74.73
6600	99.56	73.59
6700	99.78	72.66
6800	99.88	71.66
6900	99.89	70.63
7000	100.00	69.70
7100	100.00	68.71
7200	99.78	67.61
7300	99.56	66.54
7400	99.56	65.64
7500	99.56	64.76
