rpm	power	torque
1000	7.93	41.92
1100	9.46	45.45
1200	10.99	48.39
1300	12.34	50.16
1400	13.82	52.18
1500	15.31	53.95
1600	17.32	57.21
1700	19.29	59.96
1800	21.15	62.08
1900	23.00	63.99
2000	25.01	66.08
2100	27.85	70.09
2200	30.67	73.68
2300	33.41	76.77
2400	36.26	79.85
2500	38.89	82.21
2600	41.74	84.84
2700	44.48	87.06
2800	47.22	89.12
2900	50.07	91.24
3000	52.70	92.84
3100	54.89	93.57
3200	56.97	94.08
3300	59.21	94.83
3400	61.34	95.35
3500	63.50	95.88
3600	65.94	96.80
3700	68.46	97.79
3800	70.77	98.43
3900	73.28	99.30
4000	75.69	100.00
4100	77.34	99.69
4200	79.10	99.54
4300	80.84	99.36
4400	82.57	99.18
4500	84.28	98.98
4600	85.49	98.22
4700	86.49	97.25
4800	87.80	96.67
4900	89.02	96.01
5000	90.23	95.37
5100	91.25	94.56
5200	92.37	93.88
5300	93.46	93.19
5400	94.65	92.63
5500	95.74	91.99
5600	96.61	91.18
5700	97.39	90.30
5800	98.27	89.54
5900	99.10	88.76
6000	100.00	88.08
6100	99.46	86.17
6200	98.88	84.28
6300	98.22	82.39
6400	97.61	80.60
6500	96.92	78.80
6600	96.23	77.06
6700	95.41	75.26
6800	94.73	73.63
6900	93.98	71.98
7000	93.10	70.28
