rpm	power	torque
1000	7.93	44.44
1100	9.03	46.03
1200	10.36	48.39
1300	11.68	50.38
1400	13.00	52.06
1500	14.33	53.56
1600	16.20	56.75
1700	17.87	58.90
1800	19.63	61.13
1900	21.40	63.12
2000	23.27	65.22
2100	25.48	68.00
2200	27.57	70.25
2300	29.78	72.57
2400	31.99	74.70
2500	34.11	76.47
2600	36.51	78.70
2700	38.82	80.60
2800	41.25	82.57
2900	43.57	84.20
3000	45.77	85.52
3100	48.16	87.08
3200	50.52	88.48
3300	52.83	89.73
3400	55.22	91.03
3500	57.46	92.02
3600	59.89	93.24
3700	62.32	94.40
3800	64.52	95.17
3900	66.95	96.22
4000	69.21	96.98
4100	71.47	97.70
4200	73.79	98.47
4300	75.88	98.91
4400	78.09	99.47
4500	80.29	100.00
4600	81.84	99.72
4700	83.32	99.37
4800	84.76	98.97
4900	86.26	98.66
5000	87.71	98.32
5100	88.77	97.56
5200	89.79	96.78
5300	90.82	96.05
5400	91.81	95.30
5500	92.84	94.61
5600	93.77	93.85
5700	94.68	93.10
5800	95.54	92.32
5900	96.42	91.60
6000	97.33	90.92
6100	97.58	89.66
6200	98.02	88.61
6300	98.44	87.58
6400	98.77	86.50
6500	99.12	85.47
6600	99.32	84.35
6700	99.56	83.29
6800	99.56	82.06
6900	99.78	81.05
7000	100.00	80.07
7100	98.46	77.73
7200	96.70	75.28
7300	94.94	72.89
7400	93.17	70.57
7500	91.37	68.29
