rpm	power	torque
1000	14.54	68.31
1100	16.56	70.71
1200	18.42	72.13
1300	20.26	73.24
1400	22.25	74.66
1500	24.19	75.76
1600	26.31	77.27
1700	28.47	78.68
1800	30.68	80.08
1900	32.79	81.09
2000	34.85	81.86
2100	37.12	83.05
2200	39.41	84.17
2300	41.67	85.12
2400	43.94	86.02
2500	46.15	86.73
2600	48.81	88.22
2700	51.42	89.48
2800	54.02	90.65
2900	56.62	91.73
3000	59.23	92.76
3100	61.97	93.93
3200	64.65	94.93
3300	67.37	95.92
3400	70.08	96.85
3500	72.80	97.73
3600	75.26	98.22
3700	77.71	98.69
3800	80.28	99.26
3900	82.66	99.59
4000	85.13	100.00
4100	87.00	99.71
4200	88.83	99.37
4300	90.59	98.99
4400	92.29	98.55
4500	94.19	98.34
4600	94.93	96.97
4700	95.91	95.88
4800	96.70	94.65
4900	97.58	93.57
5000	98.35	92.42
5100	98.68	90.91
5200	99.01	89.46
5300	99.34	88.07
5400	99.57	86.64
5500	100.00	85.43
5600	99.15	83.19
5700	98.24	80.98
5800	97.25	78.78
5900	96.26	76.65
6000	95.30	74.63
