rpm	power	torque
2000	21.56	78.04
2100	22.80	78.58
2200	24.03	79.07
2300	25.38	79.87
2400	26.61	80.27
2500	27.96	80.95
2600	29.41	81.89
2700	30.76	82.46
2800	32.20	83.23
2900	33.57	83.78
3000	34.94	84.30
3100	36.58	85.42
3200	38.15	86.29
3300	39.71	87.10
3400	41.28	87.88
3500	42.79	88.51
3600	44.15	88.77
3700	45.42	88.86
3800	46.78	89.11
3900	48.15	89.37
4000	49.52	89.61
4100	51.55	91.01
4200	53.58	92.35
4300	55.61	93.62
4400	57.64	94.83
4500	59.67	95.99
4600	61.16	96.24
4700	62.62	96.44
4800	64.07	96.62
4900	65.53	96.80
5000	66.98	96.97
5100	68.56	97.30
5200	70.15	97.65
5300	71.68	97.89
5400	73.24	98.18
5500	74.70	98.31
5600	76.26	98.58
5700	77.72	98.70
5800	79.25	98.91
5900	80.74	99.06
6000	82.21	99.18
6100	83.76	99.39
6200	85.21	99.49
6300	86.76	99.69
6400	88.35	99.92
6500	89.80	100.00
6600	90.93	99.72
6700	92.05	99.45
6800	93.29	99.30
6900	94.41	99.04
7000	95.60	98.86
7100	96.44	98.32
7200	97.35	97.87
7300	98.25	97.43
7400	99.16	96.99
7500	100.00	96.51
7600	99.89	95.14
7700	99.78	93.80
7800	99.56	92.39
7900	99.40	91.07
8000	99.15	89.71
8100	98.14	87.70
8200	97.03	85.65
8300	96.00	83.72
8400	94.87	81.75
8500	93.75	79.83
8600	91.86	77.32
8700	90.03	74.91
8800	88.00	72.39
8900	86.19	70.10
9000	84.38	67.86
