rpm	power	torque
1000	16.01	72.55
1100	19.56	80.61
1200	22.98	86.77
1300	26.50	92.37
1400	29.91	96.81
1500	33.10	100.00
1600	35.30	99.99
1700	37.50	99.98
1800	39.70	99.96
1900	41.90	99.96
2000	44.11	99.95
2100	46.31	99.94
2200	48.49	99.88
2300	50.69	99.88
2400	52.89	99.87
2500	54.98	99.66
2600	57.17	99.66
2700	59.37	99.66
2800	61.57	99.67
2900	63.77	99.67
3000	65.90	99.56
3100	68.11	99.57
3200	70.31	99.58
3300	72.51	99.58
3400	74.71	99.59
3500	76.81	99.47
3600	78.62	98.98
3700	80.38	98.46
3800	82.03	97.84
3900	83.79	97.38
4000	85.50	96.88
4100	86.65	95.78
4200	87.54	94.46
4300	88.57	93.35
4400	89.63	92.32
4500	90.66	91.31
4600	91.61	90.26
4700	92.53	89.22
4800	93.41	88.19
4900	94.36	87.28
5000	95.27	86.36
5100	95.82	85.15
5200	96.37	84.00
5300	96.92	82.88
5400	97.36	81.72
5500	97.91	80.68
5600	98.35	79.60
5700	98.68	78.46
5800	99.12	77.45
5900	99.56	76.48
6000	100.00	75.54
6100	97.93	72.76
6200	95.73	69.98
6300	93.52	67.27
6400	91.10	64.51
6500	88.90	61.99
