rpm	power	torque
1000	7.49	49.28
1100	8.42	50.38
1200	9.57	52.49
1300	10.79	54.64
1400	11.89	55.91
1500	13.12	57.57
1600	14.54	59.79
1700	15.93	61.65
1800	17.16	62.74
1900	18.51	64.13
2000	20.00	65.80
2100	21.70	68.00
2200	23.29	69.67
2300	24.89	71.22
2400	26.67	73.14
2500	28.35	74.63
2600	30.54	77.30
2700	32.57	79.39
2800	34.72	81.59
2900	36.82	83.56
3000	39.00	85.56
3100	41.23	87.53
3200	43.51	89.47
3300	45.68	91.09
3400	47.90	92.72
3500	50.11	94.22
3600	51.97	95.00
3700	53.76	95.62
3800	55.37	95.90
3900	57.19	96.50
4000	58.89	96.89
4100	60.57	97.22
4200	62.15	97.38
4300	63.83	97.68
4400	65.39	97.81
4500	67.07	98.08
4600	68.75	98.35
4700	70.37	98.52
4800	71.99	98.70
4900	73.77	99.07
5000	75.25	99.04
5100	76.95	99.30
5200	78.55	99.40
5300	80.14	99.51
5400	81.72	99.60
5500	83.21	99.57
5600	84.92	99.79
5700	86.51	99.88
5800	88.10	99.96
5900	89.65	100.00
6000	91.17	100.00
6100	92.22	99.48
6200	93.15	98.87
6300	94.08	98.27
6400	95.01	97.69
6500	96.10	97.29
6600	96.70	96.42
6700	97.36	95.63
6800	98.07	94.91
6900	98.79	94.22
7000	99.45	93.49
7100	99.56	92.28
7200	99.67	91.10
7300	99.78	89.95
7400	99.89	88.83
7500	100.00	87.74
7600	97.89	84.76
7700	95.53	81.64
7800	93.16	78.60
7900	90.80	75.64
8000	88.29	72.63
