rpm	power	torque
1000	13.72	77.70
1100	15.67	80.67
1200	17.28	81.52
1300	18.98	82.68
1400	20.70	83.72
1500	22.34	84.31
1600	24.24	85.78
1700	26.04	86.74
1800	27.83	87.55
1900	29.63	88.29
2000	31.54	89.28
2100	33.50	90.32
2200	35.35	90.97
2300	37.25	91.71
2400	39.17	92.41
2500	41.06	93.00
2600	43.08	93.82
2700	45.07	94.51
2800	47.01	95.05
2900	48.91	95.50
3000	50.88	96.03
3100	52.85	96.53
3200	54.85	97.06
3300	56.76	97.38
3400	58.78	97.88
3500	60.82	98.38
3600	62.81	98.78
3700	64.75	99.09
3800	66.64	99.30
3900	68.64	99.65
4000	70.65	100.00
4100	72.23	99.75
4200	73.95	99.69
4300	75.60	99.55
4400	77.26	99.42
4500	79.05	99.47
4600	80.56	99.16
4700	82.12	98.93
4800	83.70	98.73
4900	85.27	98.53
5000	86.96	98.47
5100	88.56	98.32
5200	89.85	97.83
5300	91.17	97.40
5400	92.71	97.20
5500	94.16	96.93
5600	95.36	96.42
5700	96.47	95.82
5800	97.68	95.36
5900	98.86	94.87
6000	100.00	94.37
6100	99.78	92.61
6200	99.34	90.72
6300	98.90	88.88
6400	98.45	87.10
6500	98.01	85.38
6600	97.00	83.21
6700	95.87	81.01
6800	94.73	78.88
6900	93.67	76.86
