rpm	power	torque
2000	4.07	23.10
2100	4.56	24.68
2200	4.95	25.55
2300	5.33	26.35
2400	5.72	27.07
2500	6.21	28.24
2600	6.61	28.87
2700	7.09	29.86
2800	7.59	30.80
2900	8.09	31.68
3000	8.47	32.09
3100	9.08	33.27
3200	9.57	33.99
3300	10.07	34.67
3400	10.56	35.30
3500	11.10	36.03
3600	11.66	36.82
3700	12.16	37.34
3800	12.75	38.12
3900	13.26	38.64
4000	13.76	39.08
4100	14.36	39.80
4200	14.95	40.43
4300	15.46	40.86
4400	16.07	41.50
4500	16.59	41.90
4600	17.17	42.41
4700	17.77	42.97
4800	18.27	43.25
4900	18.88	43.77
5000	19.45	44.20
5100	20.20	45.00
5200	21.02	45.94
5300	21.74	46.60
5400	22.56	47.48
5500	23.39	48.32
5600	24.80	50.32
5700	26.14	52.10
5800	27.44	53.76
5900	28.87	55.60
6000	30.41	57.59
6100	33.35	62.13
6200	36.47	66.85
6300	39.61	71.44
6400	42.70	75.82
6500	45.69	79.88
6600	47.39	81.59
6700	48.89	82.91
6800	50.54	84.45
6900	52.18	85.93
7000	53.68	87.13
7100	54.83	87.75
7200	55.88	88.18
7300	57.03	88.77
7400	58.02	89.09
7500	59.23	89.74
7600	60.06	89.79
7700	60.99	90.01
7800	61.82	90.05
7900	62.75	90.26
8000	63.63	90.37
8100	63.96	89.72
8200	64.35	89.17
8300	64.62	88.46
8400	64.90	87.79
8500	65.28	87.28
8600	66.40	87.73
8700	67.83	88.59
8800	69.04	89.15
8900	70.47	89.97
9000	71.79	90.64
9100	73.45	91.72
9200	75.31	93.02
9300	77.18	94.30
9400	79.01	95.51
9500	80.92	96.79
9600	82.24	97.34
9700	83.67	98.02
9800	85.10	98.68
9900	86.53	99.32
10000	87.85	99.83
10100	88.68	99.77
10200	89.76	100.00
10300	90.47	99.81
10400	91.27	99.72
10500	92.12	99.69
10600	92.61	99.28
10700	93.11	98.88
10800	93.63	98.51
10900	94.10	98.10
11000	94.60	97.72
11100	95.20	97.46
11200	95.81	97.20
11300	96.52	97.06
11400	97.13	96.81
11500	97.77	96.61
11600	98.24	96.24
11700	98.61	95.77
11800	98.90	95.24
11900	99.34	94.86
12000	99.77	94.48
12100	99.78	93.70
12200	99.89	93.04
12300	100.00	92.38
12400	100.00	91.64
12500	100.00	90.91
12600	99.78	89.99
12700	99.56	89.08
12800	99.34	88.19
12900	98.96	87.17
13000	98.72	86.29
