rpm	power	torque
1000	7.71	44.10
1100	9.58	49.79
1200	11.44	54.53
1300	13.40	58.93
1400	15.37	62.76
1500	17.22	65.66
1600	18.86	67.41
1700	20.61	69.32
1800	22.14	70.33
1900	23.89	71.88
2000	25.49	72.87
2100	26.94	73.36
2200	28.47	73.99
2300	30.00	74.58
2400	31.52	75.11
2500	33.16	75.85
2600	34.92	76.79
2700	36.67	77.67
2800	38.43	78.48
2900	40.10	79.07
3000	41.90	79.87
3100	44.20	81.53
3200	46.39	82.90
3300	48.75	84.47
3400	50.99	85.75
3500	53.18	86.88
3600	55.70	88.47
3700	58.11	89.80
3800	60.62	91.23
3900	63.14	92.57
4000	65.44	93.55
4100	67.75	94.49
4200	69.94	95.23
4300	72.12	95.90
4400	74.42	96.71
4500	76.57	97.30
4600	78.73	97.87
4700	80.98	98.53
4800	83.12	99.02
4900	85.21	99.44
5000	87.44	100.00
5100	88.84	99.61
5200	90.34	99.34
5300	91.69	98.93
5400	93.21	98.71
5500	94.64	98.39
5600	95.63	97.65
5700	96.83	97.14
5800	97.83	96.45
5900	98.93	95.89
6000	100.00	95.30
6100	98.76	92.58
6200	97.28	89.72
6300	95.97	87.10
6400	94.53	84.46
6500	93.06	81.87
6600	90.03	78.00
6700	86.75	74.04
6800	83.47	70.19
6900	80.18	66.45
7000	76.83	62.76
