rpm	power	torque
1000	11.00	68.13
1100	12.37	69.65
1200	13.74	70.92
1300	15.11	71.99
1400	16.49	72.91
1500	17.75	73.25
1600	19.14	74.09
1700	20.60	75.02
1800	21.97	75.57
1900	23.34	76.06
2000	24.82	76.84
2100	26.30	77.54
2200	27.89	78.50
2300	29.27	78.79
2400	30.81	79.48
2500	32.33	80.08
2600	33.85	80.61
2700	35.42	81.22
2800	37.09	82.02
2900	38.59	82.38
3000	40.22	83.02
3100	41.90	83.69
3200	43.68	84.53
3300	45.39	85.16
3400	47.04	85.66
3500	48.79	86.31
3600	50.61	87.04
3700	52.50	87.86
3800	54.40	88.64
3900	56.29	89.37
4000	58.17	90.05
4100	60.20	90.92
4200	62.35	91.91
4300	64.49	92.86
4400	66.52	93.60
4500	68.66	94.47
4600	70.77	95.26
4700	72.94	96.09
4800	75.08	96.85
4900	77.11	97.44
5000	79.25	98.14
5100	81.28	98.68
5200	83.20	99.07
5300	85.12	99.45
5400	87.04	99.81
5500	88.82	99.99
5600	90.44	100.00
5700	91.54	99.44
5800	92.64	98.90
5900	93.96	98.61
6000	95.06	98.10
6100	95.72	97.16
6200	96.16	96.04
6300	96.60	94.94
6400	97.04	93.89
6500	97.49	92.86
6600	97.90	91.85
6700	98.15	90.70
6800	98.39	89.59
6900	98.64	88.51
7000	99.03	87.59
7100	99.25	86.55
7200	99.47	85.54
7300	99.62	84.50
7400	99.91	83.59
7500	100.00	82.56
7600	99.91	81.39
7700	99.25	79.81
7800	98.81	78.43
7900	98.28	77.03
8000	97.71	75.62
