rpm	power	torque
2400	33.44	74.49
2500	35.70	76.34
2600	38.01	78.15
2700	40.29	79.76
2800	42.69	81.50
2900	45.09	83.12
3000	47.58	84.79
3100	50.12	86.42
3200	52.46	87.64
3300	55.14	89.33
3400	57.77	90.82
3500	60.39	92.24
3600	63.12	93.73
3700	65.85	95.15
3800	68.59	96.49
3900	71.32	97.76
4000	73.94	98.82
4100	76.12	99.26
4200	78.22	99.56
4300	80.27	99.79
4400	82.31	100.00
4500	83.80	99.55
4600	85.22	99.04
4700	86.64	98.55
4800	88.22	98.25
4900	89.05	97.15
5000	90.11	96.34
5100	91.01	95.40
5200	91.99	94.57
5300	92.97	93.78
5400	93.96	93.01
5500	94.83	92.17
5600	95.71	91.37
5700	96.26	90.28
5800	96.78	89.20
5900	97.33	88.18
6000	97.76	87.10
6100	98.19	86.05
6200	98.46	84.90
6300	98.90	83.92
6400	99.23	82.89
6500	99.37	81.72
6600	99.56	80.64
6700	99.78	79.61
6800	100.00	78.61
6900	99.67	77.22
7000	99.34	75.86
7100	99.12	74.63
7200	98.79	73.35
7300	97.83	71.64
7400	96.92	70.02
7500	95.98	68.41
7600	95.05	66.86
7700	93.68	65.04
7800	92.26	63.23
7900	90.84	61.47
8000	89.50	59.81
8100	86.88	57.34
8200	84.04	54.79
8300	81.30	52.36
8400	78.57	50.00
