rpm	power	torque
1000	10.82	75.80
1100	12.27	78.17
1200	13.65	79.72
1300	15.03	81.03
1400	16.43	82.25
1500	17.79	83.12
1600	19.06	83.49
1700	20.33	83.81
1800	21.60	84.10
1900	22.86	84.33
2000	24.14	84.59
2100	25.52	85.17
2200	26.90	85.69
2300	28.30	86.21
2400	29.74	86.82
2500	31.16	87.33
2600	32.62	87.91
2700	34.06	88.39
2800	35.52	88.88
2900	37.12	89.68
3000	38.60	90.16
3100	40.21	90.88
3200	41.70	91.31
3300	43.36	92.07
3400	45.01	92.76
3500	46.50	93.09
3600	48.10	93.62
3700	49.56	93.86
3800	51.00	94.05
3900	52.46	94.26
4000	53.95	94.51
4100	55.54	94.93
4200	57.20	95.44
4300	58.86	95.93
4400	60.53	96.39
4500	62.06	96.64
4600	63.33	96.47
4700	64.60	96.31
4800	65.87	96.16
4900	67.14	96.02
5000	68.41	95.88
5100	69.79	95.89
5200	71.17	95.90
5300	72.55	95.92
5400	73.83	95.80
5500	75.27	95.90
5600	77.37	96.81
5700	79.47	97.70
5800	81.35	98.28
5900	83.45	99.11
6000	85.63	100.00
6100	86.68	99.57
6200	87.62	99.02
6300	88.81	98.78
6400	89.61	98.11
6500	90.76	97.84
6600	91.38	97.02
6700	92.19	96.42
6800	92.85	95.68
6900	93.54	94.99
7000	94.28	94.38
7100	95.42	94.17
7200	96.58	93.99
7300	97.74	93.82
7400	98.79	93.55
7500	100.00	93.43
7600	99.00	91.28
7700	97.73	88.94
7800	96.46	86.66
7900	95.22	84.46
8000	94.00	82.34
8100	92.56	80.07
8200	91.12	77.87
8300	89.68	75.71
8400	88.24	73.61
8500	86.80	71.56
