rpm	power	torque
1000	9.03	54.66
1100	10.19	56.08
1200	11.35	57.27
1300	12.66	58.94
1400	13.71	59.28
1500	14.84	59.89
1600	16.29	61.61
1700	17.73	63.11
1800	19.06	64.10
1900	20.49	65.28
2000	21.91	66.30
2100	23.56	67.91
2200	25.22	69.38
2300	26.76	70.41
2400	28.53	71.95
2500	30.06	72.77
2600	32.17	74.90
2700	34.31	76.90
2800	36.49	78.88
2900	38.48	80.31
3000	40.64	81.98
3100	42.81	83.58
3200	45.12	85.34
3300	47.44	87.01
3400	49.77	88.59
3500	51.92	89.79
3600	54.41	91.49
3700	56.74	92.82
3800	59.06	94.08
3900	61.39	95.27
4000	63.71	96.41
4100	65.70	96.99
4200	67.79	97.70
4300	69.79	98.24
4400	71.79	98.75
4500	73.75	99.19
4600	75.45	99.28
4700	77.31	99.56
4800	78.96	99.57
4900	80.94	99.98
5000	82.61	100.00
5100	83.95	99.63
5200	85.28	99.27
5300	86.91	99.25
5400	88.23	98.89
5500	89.46	98.45
5600	90.47	97.78
5700	91.41	97.07
5800	92.41	96.43
5900	93.40	95.82
6000	94.31	95.14
6100	94.98	94.25
6200	95.72	93.44
6300	96.38	92.60
6400	96.99	91.73
6500	97.83	91.09
6600	98.03	89.90
6700	98.49	88.98
6800	99.00	88.12
6900	99.33	87.13
7000	99.67	86.18
7100	99.67	84.96
7200	99.67	83.78
7300	99.83	82.77
7400	100.00	81.79
7500	100.00	80.70
7600	100.00	79.64
7700	100.00	78.61
7800	100.00	77.60
7900	100.00	76.62
8000	99.83	75.53
8100	98.18	73.36
8200	96.48	71.21
8300	95.06	69.32
8400	93.21	67.16
8500	91.39	65.08
8600	89.23	62.80
8700	86.74	60.34
8800	84.26	57.96
8900	81.93	55.72
9000	79.26	53.31
