rpm	power	torque
1000	7.42	43.05
1100	8.37	44.18
1200	9.71	46.99
1300	11.01	49.18
1400	12.33	51.15
1500	13.63	52.74
1600	15.48	56.17
1700	17.16	58.61
1800	19.02	61.36
1900	20.80	63.55
2000	22.46	65.20
2100	24.34	67.30
2200	26.27	69.33
2300	28.11	70.95
2400	29.95	72.45
2500	31.78	73.81
2600	33.84	75.56
2700	35.64	76.63
2800	37.63	78.02
2900	39.62	79.32
3000	41.52	80.35
3100	43.61	81.67
3200	45.49	82.53
3300	47.59	83.73
3400	49.59	84.67
3500	51.69	85.74
3600	53.79	86.75
3700	55.89	87.70
3800	58.11	88.78
3900	60.21	89.63
4000	62.42	90.60
4100	64.64	91.52
4200	66.74	92.25
4300	68.95	93.09
4400	71.16	93.90
4500	73.28	94.54
4600	75.56	95.36
4700	77.91	96.24
4800	80.13	96.91
4900	82.34	97.56
5000	84.66	98.30
5100	86.65	98.64
5200	88.75	99.08
5300	90.75	99.41
5400	92.74	99.71
5500	94.74	100.00
5600	95.63	99.14
5700	96.48	98.26
5800	97.27	97.37
5900	98.02	96.45
6000	98.90	95.69
6100	98.90	94.13
6200	99.01	92.71
6300	99.12	91.34
6400	99.12	89.91
6500	99.12	88.53
6600	99.23	87.29
6700	99.23	85.98
6800	99.23	84.72
6900	99.34	83.58
7000	99.34	82.39
7100	99.45	81.32
7200	99.56	80.28
7300	99.56	79.18
7400	99.56	78.11
7500	99.56	77.07
7600	99.78	76.22
7700	99.78	75.23
7800	99.89	74.35
7900	99.89	73.41
8000	100.00	72.57
8100	99.91	71.61
8200	99.56	70.49
8300	99.34	69.49
8400	99.12	68.51
8500	98.90	67.55
