rpm	power	torque
1000	7.49	47.42
1100	8.71	50.12
1200	9.92	52.30
1300	11.02	53.64
1400	12.34	55.79
1500	13.41	56.55
1600	15.01	59.35
1700	16.50	61.41
1800	18.02	63.33
1900	19.56	65.16
2000	21.08	66.70
2100	22.88	68.95
2200	24.65	70.91
2300	26.53	73.00
2400	28.26	74.50
2500	30.07	76.12
2600	32.06	78.03
2700	34.05	79.81
2800	36.09	81.57
2900	38.14	83.22
3000	40.13	84.65
3100	42.12	85.98
3200	44.22	87.45
3300	46.43	89.04
3400	48.42	90.12
3500	50.50	91.30
3600	52.52	92.31
3700	54.62	93.40
3800	56.72	94.44
3900	58.71	95.25
4000	60.72	96.06
4100	62.69	96.75
4200	64.57	97.29
4300	66.50	97.87
4400	68.44	98.42
4500	70.42	99.02
4600	72.09	99.16
4700	73.79	99.35
4800	75.61	99.68
4900	77.29	99.81
5000	79.02	100.00
5100	80.09	99.37
5200	81.16	98.76
5300	82.38	98.36
5400	83.38	97.70
5500	84.51	97.23
5600	85.34	96.43
5700	86.50	96.02
5800	87.28	95.22
5900	88.37	94.78
6000	89.21	94.08
6100	90.15	93.51
6200	91.03	92.91
6300	91.92	92.33
6400	92.92	91.87
6500	93.80	91.31
6600	94.63	90.72
6700	95.48	90.17
6800	96.32	89.63
6900	97.20	89.14
7000	98.17	88.74
7100	98.52	87.81
7200	98.96	86.98
7300	99.29	86.07
7400	99.62	85.19
7500	100.00	84.37
7600	97.56	81.23
7700	94.56	77.71
7800	91.69	74.38
