rpm	power	torque
1000	3.70	24.22
1100	4.43	26.31
1200	5.22	28.45
1300	5.94	29.89
1400	6.81	31.82
1500	7.61	33.17
1600	8.62	35.24
1700	9.64	37.08
1800	10.65	38.71
1900	11.66	40.14
2000	12.71	41.58
2100	14.08	43.87
2200	15.48	46.03
2300	16.83	47.85
2400	18.28	49.83
2500	19.74	51.64
2600	21.19	53.32
2700	22.76	55.13
2800	24.34	56.85
2900	25.89	58.39
3000	27.52	59.99
3100	29.77	62.81
3200	32.13	65.67
3300	34.49	68.36
3400	36.74	70.68
3500	38.99	72.86
3600	41.24	74.93
3700	43.27	76.49
3800	45.52	78.35
3900	47.55	79.75
4000	49.71	81.28
4100	51.83	82.69
4200	53.86	83.88
4300	55.78	84.84
4400	57.71	85.78
4500	59.85	86.98
4600	62.32	88.60
4700	64.79	90.16
4800	67.26	91.64
4900	69.73	93.07
5000	72.20	94.44
5100	74.56	95.62
5200	77.03	96.89
5300	79.28	97.83
5400	81.75	99.01
5500	84.08	99.98
5600	85.59	99.96
5700	87.10	99.94
5800	88.56	99.86
5900	90.21	100.00
6000	91.58	99.82
6100	92.59	99.28
6200	93.61	98.75
6300	94.62	98.23
6400	95.64	97.73
6500	96.65	97.25
6600	97.34	96.46
6700	98.02	95.69
6800	98.71	94.94
6900	99.39	94.21
7000	100.00	93.43
7100	97.49	89.80
7200	94.68	86.01
7300	91.88	82.32
7400	89.01	78.67
7500	86.19	75.16
7600	82.47	70.97
7700	78.55	66.72
7800	74.63	62.58
7900	70.73	58.56
8000	66.89	54.68
