rpm	power	torque
1000	5.29	37.44
1100	6.17	39.71
1200	7.05	41.60
1300	7.94	43.20
1400	8.82	44.57
1500	9.67	45.62
1600	10.80	47.77
1700	11.87	49.39
1800	12.94	50.86
1900	13.99	52.10
2000	15.04	53.22
2100	16.32	54.98
2200	17.64	56.72
2300	18.96	58.33
2400	20.28	59.80
2500	21.54	60.96
2600	23.12	62.92
2700	24.83	65.08
2800	26.42	66.76
2900	28.04	68.42
3000	29.63	69.90
3100	31.41	71.69
3200	33.18	73.38
3300	35.00	75.06
3400	36.83	76.65
3500	38.65	78.14
3600	40.94	80.47
3700	43.26	82.74
3800	45.48	84.69
3900	47.79	86.71
4000	50.02	88.48
4100	52.12	89.96
4200	54.45	91.73
4300	56.55	93.06
4400	58.66	94.33
4500	60.86	95.70
4600	62.65	96.37
4700	64.42	96.99
4800	66.19	97.58
4900	68.04	98.26
5000	69.96	99.01
5100	71.47	99.16
5200	72.96	99.29
5300	74.57	99.55
5400	76.06	99.67
5500	77.71	99.97
5600	79.14	100.00
5700	80.43	99.85
5800	81.81	99.81
5900	83.11	99.67
6000	84.54	99.70
6100	85.52	99.20
6200	86.41	98.63
6300	87.32	98.08
6400	88.40	97.74
6500	89.29	97.20
6600	90.30	96.81
6700	91.08	96.19
6800	92.14	95.89
6900	93.03	95.40
7000	94.08	95.11
7100	94.79	94.47
7200	95.45	93.81
7300	96.33	93.38
7400	96.99	92.75
7500	97.71	92.19
7600	98.32	91.54
7700	98.65	90.66
7800	99.02	89.83
7900	99.61	89.22
8000	100.00	88.45
8100	97.72	85.37
8200	94.67	81.70
8300	91.62	78.11
8400	88.58	74.62
8500	85.35	71.05
