rpm	power	torque
1000	16.74	74.73
1100	18.66	75.71
1200	20.67	76.89
1300	22.67	77.85
1400	24.73	78.87
1500	26.67	79.37
1600	29.04	81.01
1700	31.25	82.06
1800	33.55	83.21
1900	35.82	84.15
2000	38.06	84.96
2100	40.65	86.42
2200	43.10	87.46
2300	45.60	88.52
2400	48.19	89.64
2500	50.61	90.37
2600	53.36	91.63
2700	56.17	92.87
2800	58.98	94.03
2900	61.78	95.11
3000	64.48	95.95
3100	67.36	97.01
3200	70.00	97.65
3300	72.79	98.47
3400	75.60	99.26
3500	78.40	100.00
3600	80.44	99.75
3700	82.48	99.51
3800	84.45	99.22
3900	86.52	99.03
4000	88.37	98.62
4100	89.89	97.87
4200	91.28	97.02
4300	92.68	96.22
4400	94.08	95.45
4500	95.49	94.73
4600	96.04	93.21
4700	96.64	91.79
4800	97.14	90.35
4900	97.69	89.00
5000	98.33	87.79
5100	98.63	86.33
5200	98.90	84.91
5300	99.34	83.67
5400	99.56	82.31
5500	100.00	81.17
5600	99.78	79.54
5700	99.45	77.89
5800	99.12	76.29
5900	98.90	74.83
6000	98.57	73.34
6100	98.02	71.74
6200	97.47	70.18
