rpm	power	torque
1000	7.75	57.60
1100	8.53	57.68
1200	9.57	59.33
1300	10.40	59.47
1400	11.44	60.76
1500	12.33	61.15
1600	13.48	62.65
1700	14.54	63.59
1800	15.61	64.48
1900	16.65	65.16
2000	17.69	65.78
2100	18.95	67.12
2200	20.22	68.34
2300	21.48	69.45
2400	22.69	70.30
2500	23.89	71.07
2600	25.27	72.27
2700	26.53	73.07
2800	27.99	74.35
2900	29.30	75.12
3000	30.65	75.97
3100	32.20	77.24
3200	33.60	78.09
3300	35.20	79.34
3400	36.63	80.11
3500	38.06	80.87
3600	39.65	81.91
3700	41.36	83.12
3800	42.95	84.05
3900	44.63	85.10
4000	46.13	85.77
4100	47.87	86.83
4200	49.43	87.52
4300	51.13	88.43
4400	52.74	89.14
4500	54.43	89.95
4600	56.13	90.75
4700	57.84	91.51
4800	59.65	92.41
4900	61.35	93.11
5000	63.08	93.83
5100	65.09	94.91
5200	66.79	95.52
5300	68.71	96.42
5400	70.64	97.28
5500	72.56	98.11
5600	74.15	98.47
5700	75.81	98.91
5800	77.45	99.30
5900	79.15	99.77
6000	80.68	100.00
6100	81.72	99.62
6200	82.82	99.35
6300	83.87	99.01
6400	84.91	98.67
6500	85.82	98.19
6600	86.45	97.41
6700	87.31	96.91
6800	87.67	95.87
6900	88.33	95.20
7000	88.99	94.54
7100	89.79	94.04
7200	90.75	93.73
7300	91.63	93.35
7400	92.47	92.93
7500	93.28	92.49
7600	94.12	92.09
7700	94.93	91.69
7800	95.59	91.14
7900	96.36	90.71
8000	97.25	90.40
8100	97.58	89.59
8200	98.02	88.89
8300	98.39	88.16
8400	98.80	87.47
8500	99.12	86.72
8600	99.34	85.90
8700	99.56	85.10
8800	99.57	84.14
8900	99.87	83.45
9000	100.00	82.63
9100	97.79	79.92
9200	95.45	77.15
