rpm	power	torque
1000	12.56	72.61
1100	14.10	74.12
1200	15.42	74.31
1300	16.75	74.50
1400	18.08	74.67
1500	19.40	74.80
1600	20.73	74.91
1700	22.05	75.02
1800	23.38	75.10
1900	24.70	75.19
2000	26.03	75.26
2100	27.53	75.83
2200	28.85	75.85
2300	30.20	75.93
2400	31.55	76.02
2500	32.98	76.30
2600	34.83	77.47
2700	36.62	78.44
2800	38.36	79.23
2900	40.12	80.01
3000	41.92	80.81
3100	44.12	82.32
3200	46.44	83.93
3300	48.72	85.38
3400	50.85	86.50
3500	53.13	87.79
3600	55.59	89.31
3700	58.02	90.69
3800	60.45	92.00
3900	62.87	93.24
4000	65.19	94.26
4100	67.40	95.07
4200	69.60	95.84
4300	71.75	96.51
4400	73.90	97.14
4500	76.05	97.74
4600	78.21	98.33
4700	80.30	98.81
4800	82.40	99.28
4900	84.43	99.65
5000	86.45	100.00
5100	88.02	99.82
5200	89.80	99.88
5300	91.34	99.67
5400	92.88	99.48
5500	94.38	99.25
5600	95.37	98.50
5700	96.26	97.66
5800	97.22	96.94
5900	98.18	96.24
6000	99.01	95.44
6100	99.23	94.08
6200	99.54	92.85
6300	99.56	91.40
6400	99.78	90.17
6500	100.00	88.98
6600	98.90	86.66
6700	97.80	84.42
6800	96.50	82.07
6900	95.39	79.96
7000	94.27	77.89
7100	92.63	75.46
7200	91.08	73.16
7300	89.43	70.85
7400	87.89	68.69
7500	86.20	66.47
