rpm	power	torque
1000	9.80	56.05
1100	11.02	57.27
1200	12.34	58.81
1300	13.88	61.04
1400	15.21	62.13
1500	16.65	63.46
1600	18.30	65.41
1700	19.95	67.09
1800	21.61	68.66
1900	23.36	70.32
2000	25.02	71.53
2100	26.91	73.28
2200	28.87	75.05
2300	30.86	76.72
2400	32.73	77.99
2500	34.72	79.41
2600	36.84	81.02
2700	39.13	82.87
2800	41.25	84.24
2900	43.46	85.69
3000	45.55	86.83
3100	47.76	88.10
3200	49.93	89.22
3300	52.06	90.21
3400	54.16	91.08
3500	56.25	91.91
3600	58.52	92.96
3700	60.77	93.93
3800	62.87	94.61
3900	65.14	95.51
4000	67.34	96.27
4100	69.60	97.07
4200	71.91	97.91
4300	74.23	98.72
4400	76.49	99.41
4500	78.69	100.00
4600	80.24	99.74
4700	81.72	99.42
4800	83.17	99.08
4900	84.65	98.79
5000	86.15	98.53
5100	87.18	97.76
5200	88.25	97.05
5300	89.28	96.33
5400	90.31	95.63
5500	91.49	95.12
5600	92.29	94.24
5700	93.17	93.47
5800	94.05	92.73
5900	94.93	92.01
6000	95.81	91.32
6100	96.70	90.65
6200	97.53	89.96
6300	98.24	89.17
6400	99.12	88.56
6500	100.00	87.98
6600	98.71	85.52
6700	97.16	82.93
6800	95.83	80.58
6900	94.29	78.15
7000	92.85	75.85
7100	90.54	72.92
7200	88.12	69.98
7300	85.69	67.12
7400	83.26	64.34
7500	80.95	61.72
