rpm	power	torque
1000	15.64	77.54
1100	17.74	79.94
1200	19.83	81.95
1300	21.81	83.20
1400	23.81	84.31
1500	26.00	85.95
1600	28.22	87.45
1700	30.43	88.74
1800	32.73	90.15
1900	35.04	91.44
2000	37.36	92.61
2100	39.70	93.72
2200	42.10	94.87
2300	44.44	95.80
2400	46.87	96.82
2500	49.07	97.32
2600	51.39	98.00
2700	53.78	98.76
2800	56.02	99.20
2900	58.23	99.56
3000	60.51	100.00
3100	62.43	99.84
3200	64.30	99.63
3300	66.24	99.52
3400	68.12	99.33
3500	69.99	99.15
3600	71.70	98.74
3700	73.24	98.15
3800	74.84	97.65
3900	76.44	97.18
4000	78.09	96.79
4100	79.65	96.31
4200	81.07	95.70
4300	82.52	95.15
4400	83.86	94.50
4500	85.54	94.25
4600	86.79	93.55
4700	88.04	92.87
4800	89.37	92.31
4900	90.62	91.69
5000	91.94	91.17
5100	92.96	90.37
5200	94.04	89.66
5300	94.94	88.82
5400	96.04	88.18
5500	97.13	87.55
5600	97.68	86.48
5700	98.25	85.46
5800	98.91	84.55
5900	99.35	83.49
6000	100.00	82.63
6100	97.27	79.06
6200	94.18	75.32
6300	91.21	71.78
6400	88.23	68.35
6500	85.25	65.03
