rpm	power	torque
1000	11.47	66.43
1100	13.51	71.12
1200	15.71	75.81
1300	18.01	80.23
1400	20.28	83.90
1500	22.39	86.46
1600	24.43	88.43
1700	26.44	90.09
1800	28.57	91.95
1900	30.54	93.10
2000	32.50	94.13
2100	34.55	95.29
2200	36.43	95.92
2300	38.40	96.69
2400	40.36	97.40
2500	42.32	98.06
2600	44.18	98.43
2700	46.05	98.78
2800	47.91	99.11
2900	49.74	99.35
3000	51.52	99.47
3100	53.38	99.74
3200	55.13	99.80
3300	56.89	99.85
3400	58.68	99.97
3500	60.43	100.00
3600	62.14	99.98
3700	63.78	99.85
3800	65.53	99.89
3900	67.18	99.78
4000	68.93	99.81
4100	70.46	99.54
4200	71.99	99.28
4300	73.61	99.16
4400	75.16	98.95
4500	76.69	98.72
4600	78.23	98.50
4700	79.65	98.16
4800	81.12	97.89
4900	82.60	97.64
5000	84.10	97.42
5100	85.56	97.17
5200	87.08	97.00
5300	88.40	96.61
5400	89.83	96.35
5500	91.35	96.21
5600	92.55	95.73
5700	93.87	95.39
5800	95.18	95.05
5900	96.38	94.62
6000	97.73	94.35
6100	98.23	93.28
6200	98.67	92.18
6300	99.16	91.17
6400	99.60	90.14
6500	100.00	89.11
6600	97.67	85.72
6700	94.83	81.98
6800	92.20	78.54
6900	89.58	75.20
7000	86.84	71.86
