rpm	power	torque
1000	8.62	55.57
1100	10.15	59.48
1200	11.87	63.79
1300	13.50	66.95
1400	15.27	70.35
1500	17.19	73.91
1600	19.99	80.58
1700	22.79	86.46
1800	25.59	91.69
1900	28.40	96.39
2000	30.98	99.87
2100	32.57	100.00
2200	34.08	99.88
2300	35.64	99.92
2400	37.21	99.97
2500	38.71	99.84
2600	40.30	99.95
2700	41.79	99.81
2800	43.36	99.85
2900	44.85	99.73
3000	46.44	99.82
3100	47.94	99.73
3200	49.51	99.76
3300	50.99	99.64
3400	52.58	99.73
3500	54.02	99.52
3600	55.66	99.70
3700	57.13	99.57
3800	58.72	99.65
3900	60.25	99.61
4000	61.72	99.49
4100	63.28	99.52
4200	64.87	99.59
4300	66.46	99.66
4400	67.96	99.60
4500	69.42	99.47
4600	71.01	99.54
4700	72.60	99.60
4800	74.11	99.56
4900	75.68	99.59
5000	77.15	99.50
5100	78.74	99.56
5200	80.26	99.53
5300	81.83	99.56
5400	83.29	99.46
5500	84.88	99.52
5600	86.42	99.51
5700	87.98	99.53
5800	89.43	99.43
5900	91.02	99.48
6000	92.57	99.48
6100	94.02	99.39
6200	95.48	99.30
6300	96.94	99.23
6400	98.39	99.13
6500	99.91	99.11
6600	100.00	97.70
6700	100.00	96.24
6800	100.00	94.83
6900	100.00	93.45
7000	100.00	92.12
7100	99.89	90.72
7200	99.89	89.46
7300	99.89	88.24
7400	99.89	87.04
7500	99.89	85.88
7600	99.23	84.19
7700	98.57	82.55
7800	97.91	80.94
7900	97.25	79.38
8000	96.59	77.86
