rpm	power	torque
3500	15.48	61.94
3600	15.99	62.17
3700	16.45	62.25
3800	16.92	62.32
3900	17.39	62.43
4000	17.85	62.46
4100	18.31	62.53
4200	18.78	62.59
4300	19.15	62.36
4400	19.60	62.35
4500	20.17	62.76
4600	20.69	62.98
4700	21.21	63.19
4800	21.79	63.57
4900	22.36	63.89
5000	22.94	64.23
5100	23.62	64.85
5200	24.42	65.74
5300	25.10	66.31
5400	25.79	66.86
5500	26.42	67.26
5600	27.05	67.63
5700	27.63	67.85
5800	28.20	68.07
5900	28.78	68.28
6000	29.35	68.49
6100	30.15	69.19
6200	30.83	69.62
6300	31.63	70.28
6400	32.31	70.68
6500	33.08	71.26
6600	33.79	71.68
6700	34.48	72.05
6800	35.16	72.40
6900	35.85	72.74
7000	36.64	73.27
7100	37.33	73.61
7200	38.02	73.92
7300	38.81	74.43
7400	39.50	74.72
7500	40.19	75.02
7600	40.98	75.48
7700	41.77	75.95
7800	42.54	76.35
7900	43.25	76.65
8000	43.96	76.93
8100	44.62	77.13
8200	45.20	77.17
8300	45.77	77.21
8400	46.45	77.42
8500	47.00	77.41
8600	47.61	77.51
8700	48.30	77.72
8800	48.98	77.92
8900	49.56	77.95
9000	50.30	78.25
9100	50.93	78.35
9200	51.61	78.54
9300	52.30	78.73
9400	52.87	78.75
9500	53.61	79.00
9600	54.35	79.27
9700	55.04	79.44
9800	55.72	79.61
9900	56.52	79.93
10000	57.21	80.09
10100	58.00	80.40
10200	58.80	80.70
10300	59.63	81.05
10400	60.50	81.44
10500	61.27	81.70
10600	61.76	81.57
10700	62.30	81.52
10800	62.80	81.40
10900	63.37	81.40
11000	63.94	81.38
11100	64.87	81.82
11200	65.87	82.34
11300	66.95	82.95
11400	67.90	83.39
11500	69.03	84.03
11600	70.19	84.71
11700	71.28	85.29
11800	72.40	85.90
11900	73.53	86.50
12000	74.65	87.10
12100	75.94	87.86
12200	77.09	88.46
12300	78.46	89.30
12400	79.60	89.87
12500	80.76	90.45
12600	82.13	91.26
12700	83.06	91.56
12800	84.21	92.10
12900	85.14	92.40
13000	86.29	92.93
13100	87.77	93.80
13200	89.04	94.44
13300	90.96	95.74
13400	92.48	96.62
13500	94.14	97.62
13600	95.31	98.11
13700	96.54	98.65
13800	97.70	99.11
13900	98.85	99.56
14000	100.00	100.00
14100	98.96	98.26
14200	97.48	96.11
14300	96.00	93.99
14400	94.63	92.00
14500	93.04	89.83
14600	90.77	87.04
14700	88.03	83.84
14800	85.51	80.88
14900	82.85	77.85
15000	80.35	75.00
