rpm	power	torque
1000	11.36	70.30
1100	12.75	71.77
1200	14.18	73.16
1300	15.50	73.84
1400	16.93	74.87
1500	18.36	75.78
1600	19.90	77.01
1700	21.44	78.08
1800	22.98	79.04
1900	24.52	79.90
2000	26.08	80.73
2100	27.71	81.70
2200	29.38	82.69
2300	31.01	83.48
2400	32.68	84.32
2500	34.42	85.24
2600	36.18	86.16
2700	37.94	87.00
2800	39.70	87.79
2900	41.35	88.28
3000	43.18	89.11
3100	45.46	90.78
3200	47.66	92.21
3300	49.86	93.54
3400	51.98	94.65
3500	54.04	95.60
3600	56.09	96.46
3700	58.00	97.06
3800	59.98	97.73
3900	61.97	98.37
4000	63.95	98.98
4100	65.71	99.23
4200	67.47	99.46
4300	69.23	99.68
4400	70.94	99.82
4500	72.64	99.94
4600	74.30	100.00
4700	75.84	99.90
4800	77.43	99.87
4900	79.08	99.92
5000	80.68	99.91
5100	82.27	99.87
5200	83.92	99.92
5300	85.46	99.83
5400	87.07	99.83
5500	88.57	99.70
5600	90.11	99.62
5700	91.48	99.36
5800	92.83	99.09
5900	94.26	98.91
6000	95.66	98.71
6100	96.46	97.90
6200	97.14	97.01
6300	98.00	96.31
6400	98.68	95.46
6500	99.45	94.73
6600	99.56	93.40
6700	99.78	92.20
6800	99.78	90.85
6900	99.89	89.63
7000	100.00	88.45
7100	99.67	86.91
7200	99.34	85.42
7300	98.90	83.88
7400	98.57	82.47
7500	98.13	81.01
