rpm	power	torque
1000	5.79	26.38
1100	6.89	28.52
1200	8.10	30.74
1300	9.24	32.36
1400	10.48	34.09
1500	11.73	35.60
1600	13.85	39.42
1700	15.87	42.50
1800	17.88	45.23
1900	20.01	47.95
2000	22.16	50.44
2100	25.09	54.39
2200	27.93	57.79
2300	30.73	60.83
2400	33.66	63.85
2500	36.59	66.64
2600	39.96	69.98
2700	43.44	73.25
2800	46.90	76.25
2900	50.29	78.96
3000	53.60	81.34
3100	57.25	84.09
3200	60.95	86.73
3300	64.59	89.11
3400	68.25	91.39
3500	71.73	93.31
3600	74.99	94.84
3700	78.25	96.29
3800	81.51	97.66
3900	84.66	98.83
4000	87.85	100.00
4100	89.70	99.61
4200	91.23	98.89
4300	92.91	98.38
4400	94.60	97.88
4500	96.26	97.39
4600	97.03	96.04
4700	97.89	94.83
4800	98.57	93.50
4900	99.28	92.25
5000	100.00	91.06
5100	95.34	85.11
5200	90.28	79.05
5300	85.25	73.24
5400	80.27	67.68
5500	75.12	62.18
5600	68.66	55.82
5700	61.92	49.46
5800	55.18	43.31
5900	48.47	37.40
6000	41.91	31.81
