rpm	power	torque
1000	5.18	35.89
1100	5.73	36.10
1200	6.40	36.97
1300	7.19	38.35
1400	7.93	39.27
1500	8.75	40.46
1600	9.91	42.96
1700	11.20	45.66
1800	12.33	47.52
1900	13.54	49.41
2000	14.64	50.76
2100	15.86	52.37
2200	16.96	53.46
2300	18.09	54.52
2400	19.16	55.37
2500	20.42	56.63
2600	22.11	58.96
2700	23.71	60.89
2800	25.52	63.19
2900	27.18	64.98
3000	29.05	67.14
3100	32.43	72.53
3200	35.69	77.34
3300	39.02	81.99
3400	42.23	86.13
3500	45.41	89.97
3600	47.62	91.73
3700	49.73	93.19
3800	51.80	94.52
3900	53.84	95.72
4000	55.93	96.95
4100	57.70	97.58
4200	59.31	97.91
4300	61.02	98.40
4400	62.73	98.86
4500	64.44	99.30
4600	66.01	99.50
4700	67.54	99.64
4800	69.11	99.84
4900	70.56	99.84
5000	72.11	100.00
5100	73.44	99.85
5200	74.88	99.85
5300	76.32	99.86
5400	77.76	99.85
5500	79.19	99.83
5600	80.43	99.59
5700	81.87	99.60
5800	83.18	99.44
5900	84.53	99.35
6000	85.83	99.19
6100	87.00	98.90
6200	88.32	98.77
6300	89.43	98.43
6400	90.64	98.21
6500	91.96	98.10
6600	92.87	97.57
6700	93.83	97.11
6800	94.87	96.74
6900	95.65	96.12
7000	96.78	95.87
7100	97.25	94.97
7200	97.80	94.19
7300	98.24	93.31
7400	98.90	92.67
7500	99.40	91.90
7600	99.56	90.84
7700	99.56	89.66
7800	99.78	88.70
7900	99.89	87.68
8000	100.00	86.68
8100	99.56	85.23
8200	98.90	83.63
8300	98.24	82.07
8400	97.58	80.55
8500	97.06	79.18
