rpm	power	torque
1000	5.29	39.62
1100	6.02	40.93
1200	6.86	42.78
1300	7.72	44.45
1400	8.60	45.99
1500	9.43	47.04
1600	10.43	48.79
1700	11.65	51.30
1800	12.66	52.62
1900	13.68	53.87
2000	14.83	55.50
2100	16.11	57.40
2200	17.33	58.96
2300	18.56	60.37
2400	19.82	61.79
2500	21.11	63.20
2600	22.67	65.24
2700	24.19	67.05
2800	25.68	68.65
2900	27.22	70.25
3000	28.78	71.78
3100	30.55	73.75
3200	32.32	75.59
3300	34.10	77.33
3400	35.88	78.97
3500	37.76	80.74
3600	39.78	82.70
3700	41.86	84.67
3800	43.97	86.59
3900	46.08	88.41
4000	48.07	89.94
4100	50.18	91.59
4200	52.07	92.77
4300	54.17	94.27
4400	56.17	95.53
4500	58.15	96.70
4600	59.86	97.39
4700	61.60	98.09
4800	63.29	98.68
4900	65.12	99.45
5000	66.74	99.89
5100	68.04	99.84
5200	69.49	100.00
5300	70.71	99.84
5400	72.14	99.98
5500	73.36	99.81
5600	74.79	99.94
5700	76.05	99.84
5800	77.46	99.95
5900	78.74	99.87
6000	80.05	99.84
6100	81.38	99.84
6200	82.73	99.86
6300	84.05	99.84
6400	85.44	99.90
6500	86.81	99.95
6600	88.03	99.81
6700	89.41	99.86
6800	90.68	99.79
6900	92.05	99.84
7000	93.39	99.84
7100	94.68	99.80
7200	95.96	99.74
7300	97.39	99.84
7400	98.62	99.73
7500	100.00	99.78
7600	98.05	96.54
7700	95.83	93.14
7800	93.62	89.82
7900	91.32	86.50
8000	88.96	83.22
8100	84.80	78.35
8200	80.26	73.24
8300	75.82	68.36
8400	71.28	63.50
8500	66.96	58.95
