rpm	power	torque
1000	5.72	52.10
1100	6.50	53.89
1200	7.18	54.54
1300	7.86	55.09
1400	8.54	55.57
1500	9.30	56.51
1600	10.00	56.96
1700	10.79	57.83
1800	11.57	58.61
1900	12.36	59.30
2000	13.15	59.92
2100	14.05	60.96
2200	14.83	61.45
2300	15.73	62.33
2400	16.63	63.14
2500	17.52	63.89
2600	18.53	64.96
2700	19.54	65.95
2800	20.55	66.88
2900	21.55	67.74
3000	22.58	68.60
3100	23.72	69.73
3200	24.79	70.62
3300	25.80	71.26
3400	26.92	72.16
3500	28.03	73.00
3600	29.15	73.80
3700	30.27	74.56
3800	31.39	75.28
3900	32.39	75.70
4000	33.51	76.35
4100	34.96	77.71
4200	36.29	78.76
4300	37.63	79.76
4400	38.97	80.72
4500	40.30	81.63
4600	41.64	82.50
4700	42.98	83.34
4800	44.32	84.16
4900	45.68	84.96
5000	47.14	85.93
5100	48.78	87.17
5200	50.40	88.34
5300	51.97	89.38
5400	53.55	90.38
5500	55.01	91.16
5600	56.48	91.92
5700	58.05	92.82
5800	59.41	93.35
5900	60.98	94.20
6000	62.34	94.69
6100	63.91	95.49
6200	65.26	95.94
6300	66.84	96.69
6400	68.41	97.43
6500	69.79	97.86
6600	71.13	98.23
6700	72.68	98.87
6800	74.05	99.25
6900	75.40	99.60
7000	76.80	100.00
7100	77.70	99.74
7200	78.71	99.63
7300	79.71	99.53
7400	80.61	99.29
7500	81.62	99.19
7600	82.52	98.96
7700	83.52	98.86
7800	84.52	98.76
7900	85.43	98.56
8000	86.43	98.47
8100	87.18	98.10
8200	88.41	98.27
8300	89.09	97.83
8400	90.00	97.66
8500	90.92	97.49
8600	91.71	97.19
8700	92.60	97.01
8800	93.44	96.78
8900	94.29	96.56
9000	95.18	96.39
9100	95.86	96.01
9200	96.54	95.64
9300	97.22	95.27
9400	97.89	94.92
9500	98.61	94.61
9600	98.94	93.94
9700	99.16	93.18
9800	99.49	92.53
9900	99.74	91.82
10000	100.00	91.14
10100	99.82	90.08
10200	99.53	88.93
10300	99.18	87.76
10400	98.94	86.71
10500	98.61	85.60
10600	97.44	83.78
10700	95.86	81.65
10800	94.51	79.76
10900	92.93	77.71
11000	91.36	75.70
