rpm	power	torque
700	4.88	36.23
800	6.60	42.92
900	8.48	48.98
1000	10.34	53.80
1100	12.22	57.79
1200	14.43	62.56
1300	17.85	71.41
1400	21.36	79.36
1500	24.69	85.62
1600	28.20	91.68
1700	31.38	96.01
1800	33.58	97.04
1900	35.57	97.36
2000	37.77	98.23
2100	39.97	99.01
2200	41.96	99.19
2300	44.16	99.86
2400	46.14	100.00
2500	47.99	99.83
2600	49.75	99.52
2700	51.51	99.23
2800	53.42	99.22
2900	55.18	98.96
3000	57.01	98.85
3100	58.93	98.87
3200	60.69	98.64
3300	62.45	98.43
3400	64.22	98.23
3500	66.04	98.14
3600	67.80	97.96
3700	69.57	97.79
3800	71.44	97.78
3900	73.20	97.62
4000	75.02	97.54
4100	76.78	97.40
4200	78.54	97.26
4300	80.14	96.93
4400	81.85	96.75
4500	83.44	96.44
4600	85.16	96.28
4700	86.89	96.16
4800	88.24	95.62
4900	89.71	95.23
5000	91.11	94.77
5100	92.58	94.41
5200	94.01	94.03
5300	94.89	93.12
5400	95.77	92.24
5500	96.65	91.40
5600	97.54	90.59
5700	98.44	89.83
5800	98.77	88.57
5900	99.08	87.34
6000	99.43	86.19
6100	99.74	85.05
6200	100.00	83.89
6300	98.90	81.65
6400	97.58	79.30
6500	96.26	77.02
6600	95.04	74.90
6700	93.62	72.68
6800	90.22	69.01
6900	86.47	65.18
7000	82.94	61.63
7100	79.20	58.02
7200	75.45	54.51
