rpm	power	torque
1000	8.44	54.46
1100	10.18	59.72
1200	11.84	63.66
1300	13.49	67.00
1400	15.15	69.85
1500	17.10	73.56
1600	20.02	80.75
1700	22.83	86.68
1800	25.65	91.96
1900	28.46	96.68
2000	30.99	100.00
2100	32.52	99.95
2200	34.05	99.90
2300	35.59	99.86
2400	37.12	99.82
2500	38.58	99.60
2600	40.18	99.75
2700	41.72	99.72
2800	43.26	99.72
2900	44.82	99.75
3000	46.38	99.79
3100	47.94	99.82
3200	49.50	99.84
3300	51.03	99.81
3400	52.57	99.79
3500	54.01	99.60
3600	55.63	99.74
3700	57.16	99.71
3800	58.70	99.69
3900	60.23	99.67
4000	61.76	99.65
4100	63.29	99.64
4200	64.83	99.62
4300	66.36	99.60
4400	67.89	99.59
4500	69.42	99.57
4600	70.96	99.56
4700	72.49	99.54
4800	74.02	99.53
4900	75.55	99.52
5000	77.10	99.53
5100	78.66	99.55
5200	80.23	99.57
5300	81.79	99.60
5400	83.34	99.61
5500	84.84	99.55
5600	86.41	99.58
5700	87.94	99.57
5800	89.47	99.56
5900	91.00	99.55
6000	92.61	99.61
6100	94.02	99.48
6200	95.47	99.39
6300	96.90	99.27
6400	98.41	99.25
6500	99.87	99.17
6600	99.96	97.75
6700	100.00	96.33
6800	100.00	94.91
6900	100.00	93.54
7000	99.91	92.12
7100	100.00	90.90
7200	99.87	89.53
7300	99.87	88.30
7400	99.87	87.11
7500	99.87	85.95
7600	99.25	84.28
7700	98.58	82.63
7800	97.93	81.03
7900	97.24	79.44
8000	96.49	77.85
