rpm	power	torque
1000	9.47	73.50
1100	10.68	75.33
1200	11.77	76.14
1300	12.96	77.38
1400	14.10	78.14
1500	15.36	79.49
1600	16.52	80.13
1700	17.76	81.10
1800	18.94	81.67
1900	20.17	82.37
2000	21.48	83.33
2100	22.85	84.43
2200	24.32	85.78
2300	25.81	87.09
2400	27.16	87.82
2500	28.61	88.80
2600	30.31	90.47
2700	31.86	91.58
2800	33.49	92.83
2900	35.03	93.75
3000	36.56	94.59
3100	37.65	94.27
3200	38.74	93.96
3300	39.65	93.24
3400	40.75	93.01
3500	41.63	92.31
3600	42.67	91.98
3700	43.39	91.01
3800	44.41	90.69
3900	45.28	90.09
4000	46.09	89.42
4100	47.14	89.22
4200	48.11	88.89
4300	49.12	88.65
4400	50.00	88.19
4500	51.05	88.03
4600	52.33	88.29
4700	53.65	88.59
4800	54.97	88.87
4900	56.28	89.14
5000	57.60	89.40
5100	59.03	89.82
5200	60.55	90.37
5300	61.86	90.58
5400	63.30	90.98
5500	64.73	91.34
5600	66.56	92.25
5700	68.43	93.16
5800	70.29	94.05
5900	72.04	94.76
6000	73.95	95.66
6100	75.65	96.24
6200	77.47	96.97
6300	79.15	97.50
6400	80.90	98.10
6500	82.63	98.65
6600	84.16	98.96
6700	85.50	99.03
6800	87.02	99.31
6900	88.23	99.23
7000	90.20	100.00
7100	91.18	99.67
7200	92.60	99.81
7300	93.91	99.84
7400	95.24	99.88
7500	96.56	99.91
7600	97.21	99.27
7700	97.87	98.64
7800	98.52	98.03
7900	99.29	97.54
8000	100.00	97.01
8100	99.62	95.45
8200	99.34	94.02
8300	98.90	92.47
8400	98.57	91.07
8500	98.21	89.67
8600	96.06	86.68
8700	93.58	83.48
8800	91.16	80.39
8900	88.65	77.30
9000	86.16	74.30
