rpm	power	torque
1000	9.25	52.74
1100	10.91	56.57
1200	12.58	59.75
1300	14.24	62.45
1400	15.88	64.67
1500	17.59	66.87
1600	20.00	71.26
1700	22.21	74.49
1800	24.54	77.71
1900	26.87	80.62
2000	29.24	83.34
2100	32.17	87.34
2200	35.11	90.97
2300	38.03	94.26
2400	41.01	97.42
2500	43.75	99.77
2600	45.55	99.87
2700	47.36	100.00
2800	49.00	99.76
2900	50.76	99.78
3000	52.53	99.82
3100	54.30	99.86
3200	55.97	99.71
3300	57.78	99.82
3400	59.51	99.79
3500	61.21	99.70
3600	63.06	99.86
3700	64.74	99.75
3800	66.53	99.80
3900	68.27	99.79
4000	69.94	99.68
4100	71.37	99.24
4200	73.04	99.13
4300	74.46	98.71
4400	75.92	98.37
4500	77.43	98.09
4600	78.81	97.66
4700	80.11	97.16
4800	81.51	96.80
4900	82.91	96.46
5000	84.26	96.07
5100	85.34	95.40
5200	86.58	94.92
5300	87.67	94.30
5400	89.00	93.95
5500	90.17	93.46
5600	91.03	92.67
5700	92.06	92.07
5800	92.96	91.37
5900	94.03	90.86
6000	94.94	90.21
6100	95.60	89.35
6200	96.27	88.51
6300	96.93	87.71
6400	97.59	86.93
6500	98.25	86.17
6600	98.58	85.15
6700	98.91	84.16
6800	99.24	83.20
6900	99.57	82.26
7000	100.00	81.44
7100	98.91	79.42
7200	97.44	77.15
