rpm	power	torque
1000	6.84	50.02
1100	7.63	50.78
1200	8.60	52.44
1300	9.45	53.18
1400	10.36	54.12
1500	11.25	54.87
1600	12.17	55.66
1700	13.14	56.57
1800	14.08	57.22
1900	15.01	57.80
2000	15.94	58.32
2100	17.10	59.56
2200	18.25	60.69
2300	19.19	61.04
2400	20.33	61.99
2500	21.33	62.43
2600	22.50	63.31
2700	23.79	64.48
2800	24.82	64.87
2900	25.88	65.29
3000	27.08	66.05
3100	28.41	67.05
3200	29.55	67.57
3300	30.71	68.10
3400	31.87	68.58
3500	33.13	69.26
3600	34.73	70.59
3700	36.30	71.78
3800	37.80	72.79
3900	39.40	73.91
4000	40.91	74.83
4100	43.48	77.59
4200	45.94	80.04
4300	48.31	82.20
4400	50.67	84.27
4500	53.04	86.24
4600	54.83	87.21
4700	56.56	88.05
4800	58.15	88.65
4900	59.87	89.40
5000	61.64	90.21
5100	63.27	90.77
5200	64.97	91.42
5300	66.79	92.20
5400	68.38	92.65
5500	70.09	93.24
5600	71.62	93.58
5700	73.22	93.99
5800	74.76	94.32
5900	76.35	94.69
6000	78.06	95.19
6100	80.20	96.20
6200	82.35	97.18
6300	84.60	98.26
6400	86.71	99.13
6500	88.67	99.82
6600	90.20	100.00
6700	91.31	99.72
6800	92.63	99.67
6900	93.84	99.51
7000	95.13	99.44
7100	95.94	98.87
7200	97.06	98.63
7300	98.01	98.24
7400	99.02	97.91
7500	100.00	97.56
7600	99.22	95.53
7700	98.07	93.19
7800	97.04	91.03
7900	95.94	88.86
8000	95.05	86.94
