rpm	power	torque
1000	8.15	50.43
1100	9.59	53.96
1200	10.79	55.66
1300	11.85	56.43
1400	12.99	57.44
1500	14.26	58.83
1600	15.70	60.73
1700	17.36	63.21
1800	18.80	64.66
1900	20.26	66.00
2000	21.85	67.62
2100	23.57	69.47
2200	25.28	71.12
2300	26.90	72.37
2400	28.63	73.83
2500	30.33	75.09
2600	32.54	77.47
2700	34.65	79.42
2800	36.75	81.23
2900	38.85	82.92
3000	40.85	84.28
3100	43.06	85.96
3200	45.16	87.34
3300	47.15	88.43
3400	49.35	89.83
3500	51.28	90.68
3600	53.10	91.29
3700	54.79	91.65
3800	56.46	91.95
3900	58.14	92.26
4000	59.89	92.67
4100	61.88	93.41
4200	63.71	93.88
4300	65.53	94.32
4400	67.35	94.73
4500	69.26	95.26
4600	71.08	95.63
4700	72.74	95.78
4800	74.62	96.22
4900	76.46	96.58
5000	78.28	96.89
5100	80.27	97.41
5200	82.26	97.90
5300	84.25	98.39
5400	86.23	98.83
5500	87.98	99.00
5600	90.18	99.67
5700	91.70	99.57
5800	93.45	99.71
5900	95.12	99.78
6000	96.95	100.00
6100	97.56	98.98
6200	98.22	98.05
6300	98.78	97.04
6400	99.32	96.05
6500	100.00	95.22
6600	99.54	93.34
6700	98.88	91.34
6800	98.22	89.40
6900	97.56	87.51
7000	96.90	85.67
7100	94.05	81.98
7200	90.77	78.02
