rpm	power	torque
1000	8.28	43.68
1100	9.73	46.63
1200	11.21	49.24
1300	12.72	51.60
1400	14.17	53.36
1500	15.76	55.39
1600	17.57	57.89
1700	19.59	60.78
1800	21.40	62.70
1900	23.43	65.04
2000	25.38	66.93
2100	28.21	70.83
2200	31.03	74.38
2300	33.75	77.38
2400	36.57	80.35
2500	39.29	82.87
2600	42.11	85.41
2700	44.84	87.57
2800	47.54	89.53
2900	50.33	91.51
3000	52.97	93.10
3100	55.18	93.86
3200	57.30	94.41
3300	59.54	95.15
3400	61.57	95.50
3500	63.74	96.04
3600	66.29	97.10
3700	68.76	98.00
3800	71.12	98.69
3900	73.48	99.35
4000	75.86	100.00
4100	77.64	99.86
4200	79.35	99.62
4300	81.10	99.45
4400	82.75	99.17
4500	84.34	98.83
4600	85.57	98.10
4700	86.62	97.18
4800	87.93	96.60
4900	89.17	95.96
5000	90.28	95.21
5100	91.42	94.52
5200	92.54	93.84
5300	93.67	93.19
5400	94.79	92.56
5500	95.84	91.88
5600	96.71	91.07
5700	97.51	90.20
5800	98.41	89.47
5900	99.21	88.66
6000	100.00	87.89
6100	99.44	85.96
6200	98.76	83.99
6300	98.08	82.10
6400	97.50	80.33
6500	96.87	78.59
6600	96.24	76.89
6700	95.55	75.20
6800	94.87	73.57
6900	94.18	71.98
7000	93.58	70.49
7100	91.06	67.63
7200	88.26	64.64
7300	85.57	61.81
7400	82.81	59.01
7500	80.08	56.30
7600	75.16	52.15
7700	69.87	47.85
7800	64.64	43.70
7900	59.28	39.57
8000	54.10	35.66
