rpm	power	torque
1000	5.28	40.42
1100	6.19	43.10
1200	7.11	45.33
1300	8.02	47.22
1400	8.93	48.84
1500	9.85	50.24
1600	10.96	52.41
1700	12.00	54.04
1800	13.13	55.86
1900	14.16	57.04
2000	15.29	58.52
2100	16.53	60.27
2200	17.84	62.08
2300	19.13	63.67
2400	20.37	64.98
2500	21.62	66.18
2600	23.16	68.20
2700	24.55	69.60
2800	26.11	71.39
2900	27.54	72.70
3000	28.93	73.83
3100	30.61	75.59
3200	32.14	76.88
3300	33.74	78.28
3400	35.33	79.55
3500	36.80	80.48
3600	38.48	81.82
3700	40.05	82.86
3800	41.73	84.07
3900	43.31	85.00
4000	44.88	85.89
4100	46.59	86.99
4200	48.36	88.13
4300	50.02	89.05
4400	51.72	89.98
4500	53.46	90.93
4600	55.20	91.86
4700	56.89	92.65
4800	58.67	93.57
4900	60.32	94.23
5000	62.04	94.98
5100	63.72	95.65
5200	65.30	96.12
5300	66.87	96.58
5400	68.35	96.89
5500	70.02	97.45
5600	71.56	97.82
5700	73.16	98.25
5800	74.62	98.49
5900	76.16	98.81
6000	77.76	99.21
6100	79.15	99.32
6200	80.59	99.50
6300	82.05	99.70
6400	83.51	99.89
6500	84.91	100.00
6600	86.00	99.74
6700	87.02	99.42
6800	88.01	99.07
6900	89.29	99.06
7000	90.20	98.64
7100	91.00	98.12
7200	91.75	97.55
7300	92.50	97.00
7400	93.30	96.52
7500	94.06	96.00
7600	94.83	95.51
7700	95.60	95.04
7800	96.40	94.61
7900	97.10	94.08
8000	98.00	93.77
8100	98.35	92.95
8200	98.79	92.22
8300	99.23	91.52
8400	99.67	90.83
8500	100.00	90.06
8600	97.90	87.14
8700	95.27	83.83
